date,tco
2008/09/12 00:00:00,19.5592
2008/09/13 00:00:00,19.5618
2008/09/14 00:00:00,19.5644
2008/09/15 00:00:00,19.567
2008/09/16 00:00:00,19.5696
2008/09/17 00:00:00,19.5722
2008/09/18 00:00:00,19.5748
2008/09/19 00:00:00,19.5774
2008/09/20 00:00:00,19.5801
2008/09/21 00:00:00,19.5827
2008/09/22 00:00:00,19.5853
2008/09/23 00:00:00,19.5879
2008/09/24 00:00:00,19.5905
2008/09/25 00:00:00,19.5931
2008/09/26 00:00:00,19.5957
2008/09/27 00:00:00,19.5983
2008/09/28 00:00:00,19.6009
2008/09/29 00:00:00,19.6036
2008/09/30 00:00:00,19.6062
2008/10/01 00:00:00,19.6088
2008/10/02 00:00:00,19.6114
2008/10/03 00:00:00,19.614
2008/10/04 00:00:00,19.6166
2008/10/05 00:00:00,19.6192
2008/10/06 00:00:00,19.6219
2008/10/07 00:00:00,19.6245
2008/10/08 00:00:00,19.6271
2008/10/09 00:00:00,19.6297
2008/10/10 00:00:00,19.6323
2008/10/11 00:00:00,19.6349
2008/10/12 00:00:00,19.6376
2008/10/13 00:00:00,19.6402
2008/10/14 00:00:00,19.6428
2008/10/15 00:00:00,19.6454
2008/10/16 00:00:00,19.648
2008/10/17 00:00:00,19.6507
2008/10/18 00:00:00,19.6533
2008/10/19 00:00:00,19.6559
2008/10/20 00:00:00,19.6585
2008/10/21 00:00:00,19.6611
2008/10/22 00:00:00,19.6638
2008/10/23 00:00:00,19.6664
2008/10/24 00:00:00,19.669
2008/10/25 00:00:00,19.6716
2008/10/26 00:00:00,19.6742
2008/10/27 00:00:00,19.6769
2008/10/28 00:00:00,19.6795
2008/10/29 00:00:00,19.6821
2008/10/30 00:00:00,19.6847
2008/10/31 00:00:00,19.6874
2008/11/01 00:00:00,19.69
2008/11/02 00:00:00,19.6926
2008/11/03 00:00:00,19.6952
2008/11/04 00:00:00,19.6979
2008/11/05 00:00:00,19.7005
2008/11/06 00:00:00,19.7031
2008/11/07 00:00:00,19.7057
2008/11/08 00:00:00,19.7084
2008/11/09 00:00:00,19.711
2008/11/10 00:00:00,19.7136
2008/11/11 00:00:00,19.7163
2008/11/12 00:00:00,19.7189
2008/11/13 00:00:00,19.7215
2008/11/14 00:00:00,19.7241
2008/11/15 00:00:00,19.7268
2008/11/16 00:00:00,19.7294
2008/11/17 00:00:00,19.732
2008/11/18 00:00:00,19.7347
2008/11/19 00:00:00,19.7373
2008/11/20 00:00:00,19.7399
2008/11/21 00:00:00,19.7426
2008/11/22 00:00:00,19.7452
2008/11/23 00:00:00,19.7478
2008/11/24 00:00:00,19.7504
2008/11/25 00:00:00,19.7531
2008/11/26 00:00:00,19.7557
2008/11/27 00:00:00,19.7583
2008/11/28 00:00:00,19.761
2008/11/29 00:00:00,19.7636
2008/11/30 00:00:00,19.7663
2008/12/01 00:00:00,19.7689
2008/12/02 00:00:00,19.7715
2008/12/03 00:00:00,19.7742
2008/12/04 00:00:00,19.7768
2008/12/05 00:00:00,19.7794
2008/12/06 00:00:00,19.7821
2008/12/07 00:00:00,19.7847
2008/12/08 00:00:00,19.7873
2008/12/09 00:00:00,19.79
2008/12/10 00:00:00,19.7926
2008/12/11 00:00:00,19.7953
2008/12/12 00:00:00,19.7979
2008/12/13 00:00:00,19.8005
2008/12/14 00:00:00,19.8032
2008/12/15 00:00:00,19.8058
2008/12/16 00:00:00,19.8085
2008/12/17 00:00:00,19.8111
2008/12/18 00:00:00,19.8137
2008/12/19 00:00:00,19.8164
2008/12/20 00:00:00,19.819
2008/12/21 00:00:00,19.8217
2008/12/22 00:00:00,19.8243
2008/12/23 00:00:00,19.8269
2008/12/24 00:00:00,19.8296
2008/12/25 00:00:00,19.8322
2008/12/26 00:00:00,19.8349
2008/12/27 00:00:00,19.8375
2008/12/28 00:00:00,19.8402
2008/12/29 00:00:00,19.8428
2008/12/30 00:00:00,19.8455
2008/12/31 00:00:00,19.8481
2009/01/01 00:00:00,19.8508
2009/01/02 00:00:00,19.8534
2009/01/03 00:00:00,19.8561
2009/01/04 00:00:00,19.8587
2009/01/05 00:00:00,19.8614
2009/01/06 00:00:00,19.864
2009/01/07 00:00:00,19.8667
2009/01/08 00:00:00,19.8693
2009/01/09 00:00:00,19.872
2009/01/10 00:00:00,19.8747
2009/01/11 00:00:00,19.8773
2009/01/12 00:00:00,19.88
2009/01/13 00:00:00,19.8826
2009/01/14 00:00:00,19.8853
2009/01/15 00:00:00,19.8879
2009/01/16 00:00:00,19.8906
2009/01/17 00:00:00,19.8933
2009/01/18 00:00:00,19.8959
2009/01/19 00:00:00,19.8986
2009/01/20 00:00:00,19.9012
2009/01/21 00:00:00,19.9039
2009/01/22 00:00:00,19.9066
2009/01/23 00:00:00,19.9092
2009/01/24 00:00:00,19.9119
2009/01/25 00:00:00,19.9145
2009/01/26 00:00:00,19.9172
2009/01/27 00:00:00,19.9199
2009/01/28 00:00:00,19.9225
2009/01/29 00:00:00,19.9252
2009/01/30 00:00:00,19.9279
2009/01/31 00:00:00,19.9305
2009/02/01 00:00:00,19.9332
2009/02/02 00:00:00,19.9359
2009/02/03 00:00:00,19.9385
2009/02/04 00:00:00,19.9412
2009/02/05 00:00:00,19.9438
2009/02/06 00:00:00,19.9465
2009/02/07 00:00:00,19.9492
2009/02/08 00:00:00,19.9518
2009/02/09 00:00:00,19.9545
2009/02/10 00:00:00,19.9572
2009/02/11 00:00:00,19.9598
2009/02/12 00:00:00,19.9625
2009/02/13 00:00:00,19.9652
2009/02/14 00:00:00,19.9679
2009/02/15 00:00:00,19.9705
2009/02/16 00:00:00,19.9732
2009/02/17 00:00:00,19.9759
2009/02/18 00:00:00,19.9785
2009/02/19 00:00:00,19.9812
2009/02/20 00:00:00,19.9839
2009/02/21 00:00:00,19.9865
2009/02/22 00:00:00,19.9892
2009/02/23 00:00:00,19.9919
2009/02/24 00:00:00,19.9946
2009/02/25 00:00:00,19.9972
2009/02/26 00:00:00,19.9999
2009/02/27 00:00:00,20.0026
2009/02/28 00:00:00,20.0053
2009/03/01 00:00:00,20.0079
2009/03/02 00:00:00,20.0106
2009/03/03 00:00:00,20.0133
2009/03/04 00:00:00,20.016
2009/03/05 00:00:00,20.0186
2009/03/06 00:00:00,20.0213
2009/03/07 00:00:00,20.024
2009/03/08 00:00:00,20.0267
2009/03/09 00:00:00,20.0293
2009/03/10 00:00:00,20.032
2009/03/11 00:00:00,20.0347
2009/03/12 00:00:00,20.0374
2009/03/13 00:00:00,20.0401
2009/03/14 00:00:00,20.0427
2009/03/15 00:00:00,20.0454
2009/03/16 00:00:00,20.0481
2009/03/17 00:00:00,20.0508
2009/03/18 00:00:00,20.0535
2009/03/19 00:00:00,20.0561
2009/03/20 00:00:00,20.0588
2009/03/21 00:00:00,20.0615
2009/03/22 00:00:00,20.0642
2009/03/23 00:00:00,20.0669
2009/03/24 00:00:00,20.0695
2009/03/25 00:00:00,20.0722
2009/03/26 00:00:00,20.0749
2009/03/27 00:00:00,20.0776
2009/03/28 00:00:00,20.0803
2009/03/29 00:00:00,20.083
2009/03/30 00:00:00,20.0856
2009/03/31 00:00:00,20.0883
2009/04/01 00:00:00,20.091
2009/04/02 00:00:00,20.0937
2009/04/03 00:00:00,20.0964
2009/04/04 00:00:00,20.0991
2009/04/05 00:00:00,20.1018
2009/04/06 00:00:00,20.1044
2009/04/07 00:00:00,20.1071
2009/04/08 00:00:00,20.1098
2009/04/09 00:00:00,20.1125
2009/04/10 00:00:00,20.1152
2009/04/11 00:00:00,20.1179
2009/04/12 00:00:00,20.1206
2009/04/13 00:00:00,20.1233
2009/04/14 00:00:00,20.126
2009/04/15 00:00:00,20.1286
2009/04/16 00:00:00,20.1313
2009/04/17 00:00:00,20.134
2009/04/18 00:00:00,20.1367
2009/04/19 00:00:00,20.1394
2009/04/20 00:00:00,20.1421
2009/04/21 00:00:00,20.1448
2009/04/22 00:00:00,20.1475
2009/04/23 00:00:00,20.1502
2009/04/24 00:00:00,20.1529
2009/04/25 00:00:00,20.1556
2009/04/26 00:00:00,20.1583
2009/04/27 00:00:00,20.161
2009/04/28 00:00:00,20.1637
2009/04/29 00:00:00,20.1664
2009/04/30 00:00:00,20.169
2009/05/01 00:00:00,20.1717
2009/05/02 00:00:00,20.1744
2009/05/03 00:00:00,20.1771
2009/05/04 00:00:00,20.1798
2009/05/05 00:00:00,20.1825
2009/05/06 00:00:00,20.1852
2009/05/07 00:00:00,20.1879
2009/05/08 00:00:00,20.1906
2009/05/09 00:00:00,20.1933
2009/05/10 00:00:00,20.196
2009/05/11 00:00:00,20.1987
2009/05/12 00:00:00,20.2014
2009/05/13 00:00:00,20.2041
2009/05/14 00:00:00,20.2068
2009/05/15 00:00:00,20.2095
2009/05/16 00:00:00,20.2122
2009/05/17 00:00:00,20.2149
2009/05/18 00:00:00,20.2176
2009/05/19 00:00:00,20.2203
2009/05/20 00:00:00,20.223
2009/05/21 00:00:00,20.2257
2009/05/22 00:00:00,20.2284
2009/05/23 00:00:00,20.2312
2009/05/24 00:00:00,20.2339
2009/05/25 00:00:00,20.2366
2009/05/26 00:00:00,20.2393
2009/05/27 00:00:00,20.242
2009/05/28 00:00:00,20.2447
2009/05/29 00:00:00,20.2474
2009/05/30 00:00:00,20.2501
2009/05/31 00:00:00,20.2528
2009/06/01 00:00:00,20.2555
2009/06/02 00:00:00,20.2582
2009/06/03 00:00:00,20.2609
2009/06/04 00:00:00,20.2636
2009/06/05 00:00:00,20.2663
2009/06/06 00:00:00,20.269
2009/06/07 00:00:00,20.2718
2009/06/08 00:00:00,20.2745
2009/06/09 00:00:00,20.2772
2009/06/10 00:00:00,20.2799
2009/06/11 00:00:00,20.2826
2009/06/12 00:00:00,20.2853
2009/06/13 00:00:00,20.288
2009/06/14 00:00:00,20.2907
2009/06/15 00:00:00,20.2934
2009/06/16 00:00:00,20.2962
2009/06/17 00:00:00,20.2989
2009/06/18 00:00:00,20.3016
2009/06/19 00:00:00,20.3043
2009/06/20 00:00:00,20.307
2009/06/21 00:00:00,20.3097
2009/06/22 00:00:00,20.3124
2009/06/23 00:00:00,20.3152
2009/06/24 00:00:00,20.3179
2009/06/25 00:00:00,20.3206
2009/06/26 00:00:00,20.3233
2009/06/27 00:00:00,20.326
2009/06/28 00:00:00,20.3287
2009/06/29 00:00:00,20.3315
2009/06/30 00:00:00,20.3342
2009/07/01 00:00:00,20.3369
2009/07/02 00:00:00,20.3396
2009/07/03 00:00:00,20.3423
2009/07/04 00:00:00,20.3451
2009/07/05 00:00:00,20.3478
2009/07/06 00:00:00,20.3505
2009/07/07 00:00:00,20.3532
2009/07/08 00:00:00,20.3559
2009/07/09 00:00:00,20.3587
2009/07/10 00:00:00,20.3614
2009/07/11 00:00:00,20.3641
2009/07/12 00:00:00,20.3668
2009/07/13 00:00:00,20.3695
2009/07/14 00:00:00,20.3723
2009/07/15 00:00:00,20.375
2009/07/16 00:00:00,20.3777
2009/07/17 00:00:00,20.3804
2009/07/18 00:00:00,20.3832
2009/07/19 00:00:00,20.3859
2009/07/20 00:00:00,20.3886
2009/07/21 00:00:00,20.3913
2009/07/22 00:00:00,20.3941
2009/07/23 00:00:00,20.3968
2009/07/24 00:00:00,20.3995
2009/07/25 00:00:00,20.4022
2009/07/26 00:00:00,20.405
2009/07/27 00:00:00,20.4077
2009/07/28 00:00:00,20.4104
2009/07/29 00:00:00,20.4132
2009/07/30 00:00:00,20.4159
2009/07/31 00:00:00,20.4186
2009/08/01 00:00:00,20.4213
2009/08/02 00:00:00,20.4241
2009/08/03 00:00:00,20.4268
2009/08/04 00:00:00,20.4295
2009/08/05 00:00:00,20.4323
2009/08/06 00:00:00,20.435
2009/08/07 00:00:00,20.4377
2009/08/08 00:00:00,20.4405
2009/08/09 00:00:00,20.4432
2009/08/10 00:00:00,20.4459
2009/08/11 00:00:00,20.4487
2009/08/12 00:00:00,20.4514
2009/08/13 00:00:00,20.4541
2009/08/14 00:00:00,20.4569
2009/08/15 00:00:00,20.4596
2009/08/16 00:00:00,20.4623
2009/08/17 00:00:00,20.4651
2009/08/18 00:00:00,20.4678
2009/08/19 00:00:00,20.4705
2009/08/20 00:00:00,20.4733
2009/08/21 00:00:00,20.476
2009/08/22 00:00:00,20.4787
2009/08/23 00:00:00,20.4815
2009/08/24 00:00:00,20.4842
2009/08/25 00:00:00,20.487
2009/08/26 00:00:00,20.4897
2009/08/27 00:00:00,20.4924
2009/08/28 00:00:00,20.4952
2009/08/29 00:00:00,20.4979
2009/08/30 00:00:00,20.5007
2009/08/31 00:00:00,20.5034
2009/09/01 00:00:00,20.5061
2009/09/02 00:00:00,20.5089
2009/09/03 00:00:00,20.5116
2009/09/04 00:00:00,20.5144
2009/09/05 00:00:00,20.5171
2009/09/06 00:00:00,20.5199
2009/09/07 00:00:00,20.5226
2009/09/08 00:00:00,20.5253
2009/09/09 00:00:00,20.5281
2009/09/10 00:00:00,20.5308
2009/09/11 00:00:00,20.5336
2009/09/12 00:00:00,20.5363
2009/09/13 00:00:00,20.5391
2009/09/14 00:00:00,20.5418
2009/09/15 00:00:00,20.5446
2009/09/16 00:00:00,20.5473
2009/09/17 00:00:00,20.55
2009/09/18 00:00:00,20.5528
2009/09/19 00:00:00,20.5555
2009/09/20 00:00:00,20.5583
2009/09/21 00:00:00,20.561
2009/09/22 00:00:00,20.5638
2009/09/23 00:00:00,20.5665
2009/09/24 00:00:00,20.5693
2009/09/25 00:00:00,20.572
2009/09/26 00:00:00,20.5748
2009/09/27 00:00:00,20.5775
2009/09/28 00:00:00,20.5803
2009/09/29 00:00:00,20.583
2009/09/30 00:00:00,20.5858
2009/10/01 00:00:00,20.5885
2009/10/02 00:00:00,20.5913
2009/10/03 00:00:00,20.594
2009/10/04 00:00:00,20.596800000000002
2009/10/05 00:00:00,20.5996
2009/10/06 00:00:00,20.6023
2009/10/07 00:00:00,20.6051
2009/10/08 00:00:00,20.6078
2009/10/09 00:00:00,20.6106
2009/10/10 00:00:00,20.6133
2009/10/11 00:00:00,20.6161
2009/10/12 00:00:00,20.6188
2009/10/13 00:00:00,20.6216
2009/10/14 00:00:00,20.6243
2009/10/15 00:00:00,20.6271
2009/10/16 00:00:00,20.6299
2009/10/17 00:00:00,20.6326
2009/10/18 00:00:00,20.6354
2009/10/19 00:00:00,20.6381
2009/10/20 00:00:00,20.6409
2009/10/21 00:00:00,20.6437
2009/10/22 00:00:00,20.6464
2009/10/23 00:00:00,20.6492
2009/10/24 00:00:00,20.6519
2009/10/25 00:00:00,20.6547
2009/10/26 00:00:00,20.6575
2009/10/27 00:00:00,20.6602
2009/10/28 00:00:00,20.663
2009/10/29 00:00:00,20.6657
2009/10/30 00:00:00,20.6685
2009/10/31 00:00:00,20.6713
2009/11/01 00:00:00,20.674
2009/11/02 00:00:00,20.6768
2009/11/03 00:00:00,20.6796
2009/11/04 00:00:00,20.6823
2009/11/05 00:00:00,20.6851
2009/11/06 00:00:00,20.6879
2009/11/07 00:00:00,20.6906
2009/11/08 00:00:00,20.6934
2009/11/09 00:00:00,20.6962
2009/11/10 00:00:00,20.6989
2009/11/11 00:00:00,20.7017
2009/11/12 00:00:00,20.7045
2009/11/13 00:00:00,20.7072
2009/11/14 00:00:00,20.71
2009/11/15 00:00:00,20.7128
2009/11/16 00:00:00,20.7155
2009/11/17 00:00:00,20.7183
2009/11/18 00:00:00,20.7211
2009/11/19 00:00:00,20.7238
2009/11/20 00:00:00,20.7266
2009/11/21 00:00:00,20.7294
2009/11/22 00:00:00,20.7321
2009/11/23 00:00:00,20.7349
2009/11/24 00:00:00,20.7377
2009/11/25 00:00:00,20.7405
2009/11/26 00:00:00,20.7432
2009/11/27 00:00:00,20.746
2009/11/28 00:00:00,20.7488
2009/11/29 00:00:00,20.7516
2009/11/30 00:00:00,20.7543
2009/12/01 00:00:00,20.7571
2009/12/02 00:00:00,20.7599
2009/12/03 00:00:00,20.7627
2009/12/04 00:00:00,20.7654
2009/12/05 00:00:00,20.7682
2009/12/06 00:00:00,20.771
2009/12/07 00:00:00,20.7738
2009/12/08 00:00:00,20.7765
2009/12/09 00:00:00,20.7793
2009/12/10 00:00:00,20.7821
2009/12/11 00:00:00,20.7849
2009/12/12 00:00:00,20.7876
2009/12/13 00:00:00,20.7904
2009/12/14 00:00:00,20.7932
2009/12/15 00:00:00,20.796
2009/12/16 00:00:00,20.7988
2009/12/17 00:00:00,20.8015
2009/12/18 00:00:00,20.8043
2009/12/19 00:00:00,20.8071
2009/12/20 00:00:00,20.8099
2009/12/21 00:00:00,20.8127
2009/12/22 00:00:00,20.8155
2009/12/23 00:00:00,20.8182
2009/12/24 00:00:00,20.821
2009/12/25 00:00:00,20.8238
2009/12/26 00:00:00,20.8266
2009/12/27 00:00:00,20.8294
2009/12/28 00:00:00,20.8322
2009/12/29 00:00:00,20.8349
2009/12/30 00:00:00,20.8377
2009/12/31 00:00:00,20.8405
2010/01/01 00:00:00,20.8433
2010/01/02 00:00:00,20.8461
2010/01/03 00:00:00,20.8489
2010/01/04 00:00:00,20.8517
2010/01/05 00:00:00,20.8544
2010/01/06 00:00:00,20.8572
2010/01/07 00:00:00,20.86
2010/01/08 00:00:00,20.8628
2010/01/09 00:00:00,20.8656
2010/01/10 00:00:00,20.8684
2010/01/11 00:00:00,20.8712
2010/01/12 00:00:00,20.874
2010/01/13 00:00:00,20.8768
2010/01/14 00:00:00,20.8795
2010/01/15 00:00:00,20.8823
2010/01/16 00:00:00,20.8851
2010/01/17 00:00:00,20.8879
2010/01/18 00:00:00,20.8907
2010/01/19 00:00:00,20.8935
2010/01/20 00:00:00,20.8963
2010/01/21 00:00:00,20.8991
2010/01/22 00:00:00,20.9019
2010/01/23 00:00:00,20.9047
2010/01/24 00:00:00,20.9075
2010/01/25 00:00:00,20.9103
2010/01/26 00:00:00,20.9131
2010/01/27 00:00:00,20.9159
2010/01/28 00:00:00,20.9187
2010/01/29 00:00:00,20.9215
2010/01/30 00:00:00,20.9243
2010/01/31 00:00:00,20.927
2010/02/01 00:00:00,20.9298
2010/02/02 00:00:00,20.9326
2010/02/03 00:00:00,20.9354
2010/02/04 00:00:00,20.9382
2010/02/05 00:00:00,20.941
2010/02/06 00:00:00,20.9438
2010/02/07 00:00:00,20.9466
2010/02/08 00:00:00,20.9494
2010/02/09 00:00:00,20.9522
2010/02/10 00:00:00,20.955
2010/02/11 00:00:00,20.9578
2010/02/12 00:00:00,20.9606
2010/02/13 00:00:00,20.9634
2010/02/14 00:00:00,20.9662
2010/02/15 00:00:00,20.9691
2010/02/16 00:00:00,20.9719
2010/02/17 00:00:00,20.9747
2010/02/18 00:00:00,20.9775
2010/02/19 00:00:00,20.9803
2010/02/20 00:00:00,20.9831
2010/02/21 00:00:00,20.9859
2010/02/22 00:00:00,20.9887
2010/02/23 00:00:00,20.9915
2010/02/24 00:00:00,20.9943
2010/02/25 00:00:00,20.9971
2010/02/26 00:00:00,20.9999
2010/02/27 00:00:00,21.0027
2010/02/28 00:00:00,21.0055
2010/03/01 00:00:00,21.0083
2010/03/02 00:00:00,21.0111
2010/03/03 00:00:00,21.0139
2010/03/04 00:00:00,21.0168
2010/03/05 00:00:00,21.0196
2010/03/06 00:00:00,21.0224
2010/03/07 00:00:00,21.0252
2010/03/08 00:00:00,21.028
2010/03/09 00:00:00,21.0308
2010/03/10 00:00:00,21.0336
2010/03/11 00:00:00,21.0364
2010/03/12 00:00:00,21.0392
2010/03/13 00:00:00,21.0421
2010/03/14 00:00:00,21.0449
2010/03/15 00:00:00,21.0477
2010/03/16 00:00:00,21.0505
2010/03/17 00:00:00,21.0533
2010/03/18 00:00:00,21.0561
2010/03/19 00:00:00,21.0589
2010/03/20 00:00:00,21.0618
2010/03/21 00:00:00,21.0646
2010/03/22 00:00:00,21.0674
2010/03/23 00:00:00,21.0702
2010/03/24 00:00:00,21.073
2010/03/25 00:00:00,21.0758
2010/03/26 00:00:00,21.0787
2010/03/27 00:00:00,21.0815
2010/03/28 00:00:00,21.0843
2010/03/29 00:00:00,21.0871
2010/03/30 00:00:00,21.0899
2010/03/31 00:00:00,21.0927
2010/04/01 00:00:00,21.0956
2010/04/02 00:00:00,21.0984
2010/04/03 00:00:00,21.1012
2010/04/04 00:00:00,21.104
2010/04/05 00:00:00,21.1068
2010/04/06 00:00:00,21.1097
2010/04/07 00:00:00,21.1125
2010/04/08 00:00:00,21.1153
2010/04/09 00:00:00,21.1181
2010/04/10 00:00:00,21.121
2010/04/11 00:00:00,21.1238
2010/04/12 00:00:00,21.1266
2010/04/13 00:00:00,21.1294
2010/04/14 00:00:00,21.1323
2010/04/15 00:00:00,21.1351
2010/04/16 00:00:00,21.1379
2010/04/17 00:00:00,21.1407
2010/04/18 00:00:00,21.1436
2010/04/19 00:00:00,21.1464
2010/04/20 00:00:00,21.1492
2010/04/21 00:00:00,21.152
2010/04/22 00:00:00,21.1549
2010/04/23 00:00:00,21.1577
2010/04/24 00:00:00,21.1605
2010/04/25 00:00:00,21.1633
2010/04/26 00:00:00,21.1662
2010/04/27 00:00:00,21.169
2010/04/28 00:00:00,21.1718
2010/04/29 00:00:00,21.1747
2010/04/30 00:00:00,21.1775
2010/05/01 00:00:00,21.1803
2010/05/02 00:00:00,21.1832
2010/05/03 00:00:00,21.186
2010/05/04 00:00:00,21.1888
2010/05/05 00:00:00,21.1917
2010/05/06 00:00:00,21.1945
2010/05/07 00:00:00,21.1973
2010/05/08 00:00:00,21.2002
2010/05/09 00:00:00,21.203
2010/05/10 00:00:00,21.2058
2010/05/11 00:00:00,21.2087
2010/05/12 00:00:00,21.2115
2010/05/13 00:00:00,21.2143
2010/05/14 00:00:00,21.2172
2010/05/15 00:00:00,21.22
2010/05/16 00:00:00,21.2228
2010/05/17 00:00:00,21.2257
2010/05/18 00:00:00,21.2285
2010/05/19 00:00:00,21.2314
2010/05/20 00:00:00,21.2342
2010/05/21 00:00:00,21.237
2010/05/22 00:00:00,21.2399
2010/05/23 00:00:00,21.2427
2010/05/24 00:00:00,21.2455
2010/05/25 00:00:00,21.2484
2010/05/26 00:00:00,21.2512
2010/05/27 00:00:00,21.2541
2010/05/28 00:00:00,21.2569
2010/05/29 00:00:00,21.2598
2010/05/30 00:00:00,21.2626
2010/05/31 00:00:00,21.2654
2010/06/01 00:00:00,21.2683
2010/06/02 00:00:00,21.2711
2010/06/03 00:00:00,21.274
2010/06/04 00:00:00,21.2768
2010/06/05 00:00:00,21.2797
2010/06/06 00:00:00,21.2825
2010/06/07 00:00:00,21.2853
2010/06/08 00:00:00,21.2882
2010/06/09 00:00:00,21.291
2010/06/10 00:00:00,21.2939
2010/06/11 00:00:00,21.2967
2010/06/12 00:00:00,21.2996
2010/06/13 00:00:00,21.3024
2010/06/14 00:00:00,21.3053
2010/06/15 00:00:00,21.3081
2010/06/16 00:00:00,21.311
2010/06/17 00:00:00,21.3138
2010/06/18 00:00:00,21.3167
2010/06/19 00:00:00,21.3195
2010/06/20 00:00:00,21.3224
2010/06/21 00:00:00,21.3252
2010/06/22 00:00:00,21.3281
2010/06/23 00:00:00,21.3309
2010/06/24 00:00:00,21.3338
2010/06/25 00:00:00,21.3366
2010/06/26 00:00:00,21.3395
2010/06/27 00:00:00,21.3423
2010/06/28 00:00:00,21.3452
2010/06/29 00:00:00,21.348
2010/06/30 00:00:00,21.3509
2010/07/01 00:00:00,21.3537
2010/07/02 00:00:00,21.3566
2010/07/03 00:00:00,21.3594
2010/07/04 00:00:00,21.3623
2010/07/05 00:00:00,21.3652
2010/07/06 00:00:00,21.368
2010/07/07 00:00:00,21.3709
2010/07/08 00:00:00,21.3737
2010/07/09 00:00:00,21.3766
2010/07/10 00:00:00,21.3794
2010/07/11 00:00:00,21.3823
2010/07/12 00:00:00,21.3852
2010/07/13 00:00:00,21.388
2010/07/14 00:00:00,21.3909
2010/07/15 00:00:00,21.3937
2010/07/16 00:00:00,21.3966
2010/07/17 00:00:00,21.3995
2010/07/18 00:00:00,21.4023
2010/07/19 00:00:00,21.4052
2010/07/20 00:00:00,21.408
2010/07/21 00:00:00,21.4109
2010/07/22 00:00:00,21.4138
2010/07/23 00:00:00,21.4166
2010/07/24 00:00:00,21.4195
2010/07/25 00:00:00,21.4224
2010/07/26 00:00:00,21.4252
2010/07/27 00:00:00,21.4281
2010/07/28 00:00:00,21.4309
2010/07/29 00:00:00,21.4338
2010/07/30 00:00:00,21.4367
2010/07/31 00:00:00,21.4395
2010/08/01 00:00:00,21.4424
2010/08/02 00:00:00,21.4453
2010/08/03 00:00:00,21.4481
2010/08/04 00:00:00,21.451
2010/08/05 00:00:00,21.4539
2010/08/06 00:00:00,21.4567
2010/08/07 00:00:00,21.4596
2010/08/08 00:00:00,21.4625
2010/08/09 00:00:00,21.4654
2010/08/10 00:00:00,21.4682
2010/08/11 00:00:00,21.4711
2010/08/12 00:00:00,21.474
2010/08/13 00:00:00,21.4768
2010/08/14 00:00:00,21.4797
2010/08/15 00:00:00,21.4826
2010/08/16 00:00:00,21.4854
2010/08/17 00:00:00,21.4883
2010/08/18 00:00:00,21.4912
2010/08/19 00:00:00,21.4941
2010/08/20 00:00:00,21.4969
2010/08/21 00:00:00,21.4998
2010/08/22 00:00:00,21.5027
2010/08/23 00:00:00,21.5056
2010/08/24 00:00:00,21.5084
2010/08/25 00:00:00,21.5113
2010/08/26 00:00:00,21.5142
2010/08/27 00:00:00,21.5171
2010/08/28 00:00:00,21.5199
2010/08/29 00:00:00,21.5228
2010/08/30 00:00:00,21.5257
2010/08/31 00:00:00,21.5286
2010/09/01 00:00:00,21.5314
2010/09/02 00:00:00,21.534300000000002
2010/09/03 00:00:00,21.5372
2010/09/04 00:00:00,21.5401
2010/09/05 00:00:00,21.543
2010/09/06 00:00:00,21.5458
2010/09/07 00:00:00,21.5487
2010/09/08 00:00:00,21.5516
2010/09/09 00:00:00,21.5545
2010/09/10 00:00:00,21.5574
2010/09/11 00:00:00,21.5602
2010/09/12 00:00:00,21.5631
2010/09/13 00:00:00,21.566
2010/09/14 00:00:00,21.5689
2010/09/15 00:00:00,21.5718
2010/09/16 00:00:00,21.5747
2010/09/17 00:00:00,21.5775
2010/09/18 00:00:00,21.5804
2010/09/19 00:00:00,21.5833
2010/09/20 00:00:00,21.5862
2010/09/21 00:00:00,21.5891
2010/09/22 00:00:00,21.592
2010/09/23 00:00:00,21.5949
2010/09/24 00:00:00,21.5977
2010/09/25 00:00:00,21.6006
2010/09/26 00:00:00,21.6035
2010/09/27 00:00:00,21.6064
2010/09/28 00:00:00,21.6093
2010/09/29 00:00:00,21.6122
2010/09/30 00:00:00,21.6151
2010/10/01 00:00:00,21.618
2010/10/02 00:00:00,21.6209
2010/10/03 00:00:00,21.6237
2010/10/04 00:00:00,21.6266
2010/10/05 00:00:00,21.6295
2010/10/06 00:00:00,21.6324
2010/10/07 00:00:00,21.6353
2010/10/08 00:00:00,21.6382
2010/10/09 00:00:00,21.6411
2010/10/10 00:00:00,21.644
2010/10/11 00:00:00,21.6469
2010/10/12 00:00:00,21.6498
2010/10/13 00:00:00,21.6527
2010/10/14 00:00:00,21.6556
2010/10/15 00:00:00,21.6585
2010/10/16 00:00:00,21.6614
2010/10/17 00:00:00,21.6643
2010/10/18 00:00:00,21.6671
2010/10/19 00:00:00,21.67
2010/10/20 00:00:00,21.6729
2010/10/21 00:00:00,21.6758
2010/10/22 00:00:00,21.6787
2010/10/23 00:00:00,21.6816
2010/10/24 00:00:00,21.6845
2010/10/25 00:00:00,21.6874
2010/10/26 00:00:00,21.6903
2010/10/27 00:00:00,21.6932
2010/10/28 00:00:00,21.6961
2010/10/29 00:00:00,21.699
2010/10/30 00:00:00,21.7019
2010/10/31 00:00:00,21.7048
2010/11/01 00:00:00,21.7077
