date,concept,type,stock_cord,stock_usd,flow_cord,flow_usd
2018-09-01,Impuesto conglobado a los combustibles,ejecutado,3991642376.16,125753226,1216477046.85,38324052.9
2018-12-01,Impuesto conglobado a los combustibles,ejecutado,5394860716.37,167883028,1403218340.21,43666844.6
2019-03-01,Impuesto conglobado a los combustibles,ejecutado,1366742771.42,42017550,1366742771.42,42017550.4
2019-06-01,Impuesto conglobado a los combustibles,ejecutado,2804629340.23,85185486,1437886568.81,43673174.3
2019-09-01,Impuesto conglobado a los combustibles,ejecutado,4214289965.49,126445277,1409660625.2599998,42295364
2019-12-01,Impuesto conglobado a los combustibles,ejecutado,5588582227.51,165809989,1374292262.0200005,40774453.1
2020-03-01,Impuesto conglobado a los combustibles,ejecutado,1205125403.55,35482348,1205125403.55,35482348.3
2020-06-01,Impuesto conglobado a los combustibles,ejecutado,2553373725.52,74628158,1348248321.97,39405625.5
2020-09-01,Impuesto conglobado a los combustibles,ejecutado,3974093617.44,115296750,1420719891.92,41218049.2
2018-03-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,37843547.37,1221589,37843547.37,1221588.9
2018-06-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,74963992.55,2390739,37120445.18,1183838.9
2018-09-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,105739393.02,3331228,30775400.47,969552.3
2018-12-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,131038192.58,4077786,25298799.560000002,787275
2019-03-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,34642647.15,1065013,34642647.15,1065013.3
2019-06-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,66622695,2023542,31980047.85,971335.5
2019-09-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,95202231.47,2856441,28579536.47,857498.5
2019-12-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,127188499.71,3773609,31986268.239999995,949014
2020-03-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,34918758.36,1028108,34918758.36,1028108.4
2020-06-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,74456648.73,2176165,39537890.370000005,1155584.8
2020-09-01,Impuesto selectivo municipal (ISC-IMI),ejecutado,105205134.71,3052221,30748485.97999999,892077.8
2005-03-01,Ingresos totales,ejecutado,3552092750.7,216211275,3552092750.7,216211274.7
2005-06-01,Ingresos totales,ejecutado,7089029806.34,426311605,3536937055.6400003,212700095.02
2005-09-01,Ingresos totales,ejecutado,10893930531.94,647104178,3804900725.6000004,226012746.21
2005-12-01,Ingresos totales,ejecutado,14708097044.01,863066067,3814166512.0699997,223813976.76
2006-03-01,Ingresos totales,ejecutado,4474059080.78,259362185,4474059080.78,259362185.41
2006-06-01,Ingresos totales,ejecutado,8461774376.27,484632309,3987715295.4900007,228388938.87
2006-09-01,Ingresos totales,ejecutado,12936418436.66,731902477,4474644060.389999,253161497.94
2006-12-01,Ingresos totales,ejecutado,17513936559.2,978772474,4577518122.540001,255816202.36
2007-03-01,Ingresos totales,ejecutado,5198100034.83,286985654,5198100034.83,286985653.59
2007-06-01,Ingresos totales,ejecutado,9929920263.79,541635921,4731820228.960001,258101146.84
2007-09-01,Ingresos totales,ejecutado,15123566433.73,814899492,5193646169.939999,279847987.15
2007-12-01,Ingresos totales,ejecutado,20585208897.4,1095630780,5461642463.670002,290691419.45
2008-03-01,Ingresos totales,ejecutado,6258031282.34,329035057,6258031282.34,329035056.9
2008-06-01,Ingresos totales,ejecutado,11981677228.32,622377218,5723645945.98,297309531.23
2008-09-01,Ingresos totales,ejecutado,17685585527.47,907524278,5703908299.150002,292692331.35
2008-12-01,Ingresos totales,ejecutado,23475765326.41,1189959427,5790179798.939999,293497525.61
2009-03-01,Ingresos totales,ejecutado,6619911732.23,331504261,6619911732.23,331504261.48
2009-06-01,Ingresos totales,ejecutado,12060277121.61,596678637,5440365389.380001,269160465.62
2009-09-01,Ingresos totales,ejecutado,17907855875.6,875215090,5847578753.989998,285790169.6
2009-12-01,Ingresos totales,ejecutado,23776473034.11,1147830387,5868617158.510002,283312713.89
2010-03-01,Ingresos totales,ejecutado,7600264049.98,362473570,7600264049.98,362473569.63
2010-06-01,Ingresos totales,ejecutado,13708496062.27,645927206,6108232012.290001,287812260.42
2010-09-01,Ingresos totales,ejecutado,20618269951.73,959697137,6909773889.459999,321622048.65
2010-12-01,Ingresos totales,ejecutado,27736125935.03,1275225392,7117855983.299999,327258057.1
2011-03-01,Ingresos totales,ejecutado,9235252593.84,419476021,9235252593.84,419476021.05
2011-06-01,Ingresos totales,ejecutado,17390269000.78,780388457,8155016406.939999,365956425
2011-09-01,Ingresos totales,ejecutado,26670890040.56,1182306775,9280621039.780003,411405135.56
2011-12-01,Ingresos totales,ejecutado,34946213464.24,1530212885,8275323423.6799965,362357041.61
2012-03-01,Ingresos totales,ejecutado,11563642293.41,500197979,11563642293.41,500197979.19
2012-06-01,Ingresos totales,ejecutado,20866898813.12,891737050,9303256519.71,397570266.62
2012-09-01,Ingresos totales,ejecutado,30235165622.76,1276420769,9368266809.64,395494784.82
2012-12-01,Ingresos totales,ejecutado,40729495224.12,1698495022,10494329601.360004,437632887.04
2013-03-01,Ingresos totales,ejecutado,12166727637.4,501248968,12166727637.4,501248967.63
2013-06-01,Ingresos totales,ejecutado,23341958093.67,950086718,11175230456.269999,454864925.46
2013-09-01,Ingresos totales,ejecutado,33556619240.22,1349249364,10214661146.550003,410712561.94
2013-12-01,Ingresos totales,ejecutado,44041173647.3,1749169964,10484554407.080002,416411874.17
2014-03-01,Ingresos totales,ejecutado,14912870805.26,585128951,14912870805.26,585128950.98
2014-06-01,Ingresos totales,ejecutado,26836980907.63,1040327940,11924110102.37,462234740.43
2014-09-01,Ingresos totales,ejecutado,38747373371.93,1483771620,11910392464.3,456090330.45
2014-12-01,Ingresos totales,ejecutado,50687272583.87,1917267842,11939899211.940002,451631812.66
2015-03-01,Ingresos totales,ejecutado,16764139746.07,626444258,16764139746.07,626444257.67
2015-06-01,Ingresos totales,ejecutado,29987473154.44,1107100692,13223333408.369999,488189234.49
2015-09-01,Ingresos totales,ejecutado,43902380811,1601118770,13914907656.560001,507476346.8
2015-12-01,Ingresos totales,ejecutado,58170512449.18,2095546838,14268131638.18,513998190.45
2016-03-01,Ingresos totales,ejecutado,19431611538.2,691510773,19431611538.2,691510772.91
2016-06-01,Ingresos totales,ejecutado,35391062782.42,1244271872,15959451244.219997,561099179.31
2016-09-01,Ingresos totales,ejecutado,50772043737.39,1763392443,15380980954.970001,534205511.29
2016-12-01,Ingresos totales,ejecutado,66101760713.52,2267833076,15329716976.129997,525935146.45
2017-03-01,Ingresos totales,ejecutado,21153231720.54,716967211,21153231720.54,716967211.43
2017-06-01,Ingresos totales,ejecutado,39222170377.41,1313410128,18068938656.870003,605064095.5
2017-09-01,Ingresos totales,ejecutado,56001123989.55,1852479973,16778953612.14,555036637.1
2017-12-01,Ingresos totales,ejecutado,73851560525.29,2413101766,17850436535.73999,583263503.35
2018-03-01,Ingresos totales,ejecutado,23174953075.42,748086999,23174953075.42,748086999.42
2018-06-01,Ingresos totales,ejecutado,39843508818.35,1270682396,16668555742.93,531590740.14
2018-09-01,Ingresos totales,ejecutado,53793852390.15,1694728602,13950343571.800003,439493458.97
2018-12-01,Ingresos totales,ejecutado,69712481365.27,2169387331,15918628975.120003,495372870.75
2019-03-01,Ingresos totales,ejecutado,20589839852.42,632990093,20589839852.42,632990092.99
2019-06-01,Ingresos totales,ejecutado,40931875356.1,1243230841,20342035503.68,617852118.45
2019-09-01,Ingresos totales,ejecutado,59515864882.55,1785710069,18583989526.450005,557592791.06
2019-12-01,Ingresos totales,ejecutado,79271603553.58,2351942432,19755738671.03,586141291.04
2020-03-01,Ingresos totales,ejecutado,22726957133.23,669146802,22726957133.23,669146802.02
2020-06-01,Ingresos totales,ejecutado,40092771811.25,1171802499,17365814678.02,507555454.97
2020-09-01,Ingresos totales,ejecutado,59130023226.81,1715485380,19037251415.559998,552310394.97
2005-03-01,Ingresos tributarios,ejecutado,3310551486.33,201508971,3310551486.33,201508971
2005-06-01,Ingresos tributarios,ejecutado,6570733405.56,395142915,3260181919.2300005,196056925
2005-09-01,Ingresos tributarios,ejecutado,10115157556.21,600844727,3544424150.6499987,210540325
2005-12-01,Ingresos tributarios,ejecutado,13645868301.02,800734850,3530710744.8100014,207180890
2006-03-01,Ingresos tributarios,ejecutado,4146425256.22,240369181,4146425256.22,240369181
2006-06-01,Ingresos tributarios,ejecutado,7830440121.21,448473820,3684014864.9900002,210995064
2006-09-01,Ingresos tributarios,ejecutado,11957648621.9,676526713,4127208500.6899996,233504670
2006-12-01,Ingresos tributarios,ejecutado,16201227875.36,905411290,4243579253.460001,237153912
2007-03-01,Ingresos tributarios,ejecutado,4832421898.58,266796666,4832421898.58,266796666
2007-06-01,Ingresos tributarios,ejecutado,9210270801.11,502382031,4377848902.530001,238793481
2007-09-01,Ingresos tributarios,ejecutado,13965748862.89,752513086,4755478061.779999,256238280
2007-12-01,Ingresos tributarios,ejecutado,18926379325.22,1007340943,4960630462.330002,264025469
2008-03-01,Ingresos tributarios,ejecutado,5806227879.59,305280117,5806227879.59,305280117
2008-06-01,Ingresos tributarios,ejecutado,11129219306.48,578097074,5322991426.889999,276497900
2008-09-01,Ingresos tributarios,ejecutado,16401042676.34,841608800,5271823369.860001,270520175
2008-12-01,Ingresos tributarios,ejecutado,21674519141.4,1098656338,5273476465.060001,267306430
2009-03-01,Ingresos tributarios,ejecutado,6186364970.47,309793610,6186364970.47,309793610
2009-06-01,Ingresos tributarios,ejecutado,11181889728.89,553220681,4995524758.419999,247152107
2009-09-01,Ingresos tributarios,ejecutado,16587639204.23,810691813,5405749475.34,264196537
2009-12-01,Ingresos tributarios,ejecutado,22033821098.81,1063702314,5446181894.580002,262919276
2010-03-01,Ingresos tributarios,ejecutado,7119313323.27,339535955,7119313323.27,339535955
2010-06-01,Ingresos tributarios,ejecutado,12737307179.71,600166000,5617993856.439999,264712851
2010-09-01,Ingresos tributarios,ejecutado,19140763973.18,890925205,6403456793.470001,298055034
2010-12-01,Ingresos tributarios,ejecutado,25530003215.72,1173794366,6389239242.540001,293758405
2011-03-01,Ingresos tributarios,ejecutado,8342710046.21,378935690,8342710046.21,378935690
2011-06-01,Ingresos tributarios,ejecutado,15757964999.43,707138803,7415254953.22,332759624
2011-09-01,Ingresos tributarios,ejecutado,24102683803.42,1068459520,8344718803.989998,369917073
2011-12-01,Ingresos tributarios,ejecutado,31751686410.38,1390332023,7649002606.960003,334931919
2012-03-01,Ingresos tributarios,ejecutado,10245565401.5,443183123,10245565401.5,443183123
2012-06-01,Ingresos tributarios,ejecutado,18748404958.83,801204217,8502839557.330002,363364826
2012-09-01,Ingresos tributarios,ejecutado,27354874284.78,1154825150,8606469325.949997,363334414
2012-12-01,Ingresos tributarios,ejecutado,37124213033.87,1548148109,9769338749.090004,407399432
2013-03-01,Ingresos tributarios,ejecutado,11372511108.96,468528566,11372511108.96,468528566
2013-06-01,Ingresos tributarios,ejecutado,21665578958.78,881853130,10293067849.82,418958299
2013-09-01,Ingresos tributarios,ejecutado,31064811611.18,1249058405,9399232652.400002,377925696
2013-12-01,Ingresos tributarios,ejecutado,40680905266.34,1615711202,9616093655.159996,381919481
2014-03-01,Ingresos tributarios,ejecutado,14032113777.48,550571122,14032113777.48,550571122
2014-06-01,Ingresos tributarios,ejecutado,25080463581.09,972237045,11048349803.61,428286141
2014-09-01,Ingresos tributarios,ejecutado,36106659577.43,1382649509,11026195996.34,422231374
2014-12-01,Ingresos tributarios,ejecutado,47162796443.45,1783953019,11056136866.019997,418203123
2015-03-01,Ingresos tributarios,ejecutado,15711141382.11,587095696,15711141382.11,587095696
2015-06-01,Ingresos tributarios,ejecutado,28002999218.71,1033836350,12291857836.599998,453800300
2015-09-01,Ingresos tributarios,ejecutado,40902693411.94,1491720243,12899694193.230003,470451536
2015-12-01,Ingresos tributarios,ejecutado,54127920035.76,1949915634,13225226623.82,476428360
2016-03-01,Ingresos tributarios,ejecutado,18334187917.98,652456871,18334187917.98,652456871
2016-06-01,Ingresos tributarios,ejecutado,33115337447.09,1164262378,14781149529.11,519672684
2016-09-01,Ingresos tributarios,ejecutado,47300437848.17,1642818144,14185100401.079998,492670710
2016-12-01,Ingresos tributarios,ejecutado,61403343570.12,2106638795,14102905721.950005,483845449
2017-03-01,Ingresos tributarios,ejecutado,19888038991,674084794,19888038991,674084794
2017-06-01,Ingresos tributarios,ejecutado,36706869900.6,1229181717,16818830909.599998,563202461
2017-09-01,Ingresos tributarios,ejecutado,52175533152.66,1725931970,15468663252.060005,511693103
2017-12-01,Ingresos tributarios,ejecutado,68614348404.23,2241975716,16438815251.57,537138739
2018-03-01,Ingresos tributarios,ejecutado,22006213126.47,710360098,22006213126.47,710360098
2018-06-01,Ingresos tributarios,ejecutado,37241328502.86,1187694104,15235115376.39,485875704
2018-09-01,Ingresos tributarios,ejecutado,50183818578.47,1580997622,12942490075.61,407741910
2018-12-01,Ingresos tributarios,ejecutado,64522742222.77,2007887494,14338923644.299995,446213916
2019-03-01,Ingresos tributarios,ejecutado,19293062004.78,593123463,19293062004.78,593123463
2019-06-01,Ingresos tributarios,ejecutado,38222280584.23,1160931856,18929218579.450005,574940389
2019-09-01,Ingresos tributarios,ejecutado,55365693218.79,1661188593,17143412634.559998,514369817
2019-12-01,Ingresos tributarios,ejecutado,73278356182.93,2174126263,17912662964.13999,531458305
2020-03-01,Ingresos tributarios,ejecutado,21351445321.99,628647789,21351445321.99,628647789
2020-06-01,Ingresos tributarios,ejecutado,37609970600.92,1099236983,16258525278.929996,475192402
2020-09-01,Ingresos tributarios,ejecutado,54914475907.48,1593183554,17304505306.560005,502039814
2005-03-01,Intereses por depósitos,ejecutado,12597726.45,766807.26,12597726.45,766807.2557
2005-06-01,Intereses por depósitos,ejecutado,21575540.9,1297484.1,8977814.45,539897.0795
2005-09-01,Intereses por depósitos,ejecutado,32231467.09,1914563.06,10655926.190000001,632966.6174
2005-12-01,Intereses por depósitos,ejecutado,42145579.72,2473088.1,9914112.629999999,581756.7132
2006-03-01,Intereses por depósitos,ejecutado,8693698.82,503975.63,8693698.82,503975.6258
2006-06-01,Intereses por depósitos,ejecutado,26050961.53,1492020.12,17357262.71,994104.7738
2006-09-01,Intereses por depósitos,ejecutado,46522449.62,2632096.07,20471488.089999996,1158213.3729
2006-12-01,Intereses por depósitos,ejecutado,68413625.48,3823319.4,21891175.860000007,1223396.0246
2007-03-01,Intereses por depósitos,ejecutado,19050868.64,1051793.15,19050868.64,1051793.1459
2007-06-01,Intereses por depósitos,ejecutado,54606629.53,2978564.91,35555760.89,1939419.1281
2007-09-01,Intereses por depósitos,ejecutado,96872859.24,5219776.97,42266229.70999999,2277421.0876
2007-12-01,Intereses por depósitos,ejecutado,137878867.81,7338489.12,41006008.57000001,2182511.0151
2008-03-01,Intereses por depósitos,ejecutado,6287210,330569.22,6287210,330569.2169
2008-06-01,Intereses por depósitos,ejecutado,13813818.45,717546.11,7526608.449999999,390962.7624
2008-09-01,Intereses por depósitos,ejecutado,16475829.22,845446.42,2662010.7700000014,136599.3451
2008-12-01,Intereses por depósitos,ejecutado,94898754.85,4810308.26,78422925.63,3975167.5117
2009-03-01,Intereses por depósitos,ejecutado,866232.86,43378.2,866232.86,43378.2044
2009-06-01,Intereses por depósitos,ejecutado,1204795.75,59606.91,338562.89,16750.2987
2009-09-01,Intereses por depósitos,ejecutado,7704594.55,376548.56,6499798.8,317666.282
2009-12-01,Intereses por depósitos,ejecutado,11299195.34,545478.71,3594600.79,173532.5508
2010-03-01,Intereses por depósitos,ejecutado,3448512.92,164467.28,3448512.92,164467.2843
2010-06-01,Intereses por depósitos,ejecutado,7003244.73,329984.14,3554731.8100000005,167494.5214
2010-09-01,Intereses por depósitos,ejecutado,11295201.6,525745.98,4291956.869999999,199773.2463
2010-12-01,Intereses por depósitos,ejecutado,15763669.31,724767.09,4468467.710000001,205446.9863
2011-03-01,Intereses por depósitos,ejecutado,3835460.96,174211.14,3835460.96,174211.1421
2011-06-01,Intereses por depósitos,ejecutado,7236924.11,324757.03,3401463.1500000004,152640.6854
2011-09-01,Intereses por depósitos,ejecutado,11516416.05,510516.77,4279491.94,189707.6666
2011-12-01,Intereses por depósitos,ejecutado,16715166.45,731918.01,5198750.3999999985,227641.11060000001
2012-03-01,Intereses por depósitos,ejecutado,4631095.79,200323.11,4631095.79,200323.1073
2012-06-01,Intereses por depósitos,ejecutado,9518564.03,406771.33,4887468.239999999,208863.6433
2012-09-01,Intereses por depósitos,ejecutado,16407252.28,692655.63,6888688.25,290815.8288
2012-12-01,Intereses por depósitos,ejecutado,22672421.45,945481.76,6265169.17,261269.1021
2013-03-01,Intereses por depósitos,ejecutado,4998406.04,205926.03,4998406.04,205926.0256
2013-06-01,Intereses por depósitos,ejecutado,10629773.19,432663.2,5631367.149999999,229213.2953
2013-09-01,Intereses por depósitos,ejecutado,17288703.88,695146.69,6658930.6899999995,267743.2412
2013-12-01,Intereses por depósitos,ejecutado,23560117.4,935730.05,6271413.52,249079.8327
2014-03-01,Intereses por depósitos,ejecutado,4828353,189447.7,4828353,189447.7034
2014-06-01,Intereses por depósitos,ejecutado,9652771.49,374186.94,4824418.49,187017.2121
2014-09-01,Intereses por depósitos,ejecutado,15933898.04,610164.35,6281126.549999999,240526.1701
2014-12-01,Intereses por depósitos,ejecutado,22158553.93,838156.81,6224655.890000001,235450.2808
2015-03-01,Intereses por depósitos,ejecutado,5039022.82,188298.77,5039022.82,188298.7709
2015-06-01,Intereses por depósitos,ejecutado,11379654.84,420122.89,6340632.02,234088.3495
2015-09-01,Intereses por depósitos,ejecutado,19247457.86,701954.32,7867803.02,286938.5865
2015-12-01,Intereses por depósitos,ejecutado,26911542.56,969467.1,7664084.699999999,276092.6074
2016-03-01,Intereses por depósitos,ejecutado,6487153.81,230857.68,6487153.81,230857.6793
2016-06-01,Intereses por depósitos,ejecutado,15955858.69,560972.87,9468704.879999999,332898.8231
2016-09-01,Intereses por depósitos,ejecutado,28777915.87,999502,12822057.180000002,445330.0886
2016-12-01,Intereses por depósitos,ejecutado,41438898.33,1421694.42,12660982.459999997,434375.6427
2017-03-01,Intereses por depósitos,ejecutado,11231729.04,380688,11231729.04,380687.9987
2017-06-01,Intereses por depósitos,ejecutado,26686003.57,893618.76,15454274.530000001,517508.3505
2017-09-01,Intereses por depósitos,ejecutado,49777904.94,1646620.02,23091901.369999997,763864.7544
2017-12-01,Intereses por depósitos,ejecutado,72393280.8,2365452.44,22615375.86,738958.0264
2018-03-01,Intereses por depósitos,ejecutado,0,0,0,0
2018-06-01,Intereses por depósitos,ejecutado,43395251,1383953.95,43395251,1383953.9522
2018-09-01,Intereses por depósitos,ejecutado,74345936.71,2342204.17,30950685.709999993,975074.474
2018-12-01,Intereses por depósitos,ejecutado,98176367.25,3055156.88,23830430.540000007,741580.7483
2019-03-01,Intereses por depósitos,ejecutado,10505007.25,322953.73,10505007.25,322953.7269
2019-06-01,Intereses por depósitos,ejecutado,10649643.48,323463.44,144636.23000000045,4393.0609
2019-09-01,Intereses por depósitos,ejecutado,55090664.44,1652936.65,44441020.95999999,1333405.4498
2019-12-01,Intereses por depósitos,ejecutado,54141384.51,1606343.43,-949279.9299999997,-28164.5841
2020-03-01,Intereses por depósitos,ejecutado,7368311.54,216944.23,7368311.54,216944.2251
2020-06-01,Intereses por depósitos,ejecutado,14599890.61,426715.03,7231579.069999999,211359.3559
2020-09-01,Intereses por depósitos,ejecutado,19012913,551604.29,4413022.390000001,128030.9897
2005-03-01,Intereses por préstamos,ejecutado,1773308.02,107938.96,1773308.02,107938.957
2005-06-01,Intereses por préstamos,ejecutado,15174935.51,912572.14,13401627.49,805931.063
2005-09-01,Intereses por préstamos,ejecutado,21920354.13,1302078.5,6745418.619999999,400680.779
2005-12-01,Intereses por préstamos,ejecutado,25494915.01,1496032.83,3574560.8800000027,209754.001
2006-03-01,Intereses por préstamos,ejecutado,9018620.8,522811.42,9018620.8,522811.424
2006-06-01,Intereses por préstamos,ejecutado,9018620.8,516524.65,0,0
2006-09-01,Intereses por préstamos,ejecutado,20855716.67,1179951.84,11837095.870000001,669706.212
2006-12-01,Intereses por préstamos,ejecutado,27953959.26,1562216.8,7098242.59,396687.771
2007-03-01,Intereses por préstamos,ejecutado,1668119.91,92096.44,1668119.91,92096.435
2007-06-01,Intereses por préstamos,ejecutado,1668119.91,90989.02,0,0
2007-09-01,Intereses por préstamos,ejecutado,11332788.56,610641.92,9664668.65,520759.016
2007-12-01,Intereses por préstamos,ejecutado,13049279.5,694537.15,1716490.9399999995,91358.816
2008-03-01,Intereses por préstamos,ejecutado,1945436.1,102287.23,1945436.1,102287.229
2008-06-01,Intereses por préstamos,ejecutado,3703855.45,192393.37,1758419.35,91339.478
2008-09-01,Intereses por préstamos,ejecutado,11854276.04,608294.44,8150420.589999999,418233.513
2008-12-01,Intereses por préstamos,ejecutado,13735863.04,696255.03,1881587,95375.472
2009-03-01,Intereses por préstamos,ejecutado,1669504.42,83603.51,1669504.42,83603.506
2009-06-01,Intereses por préstamos,ejecutado,6249612.94,309197.75,4580108.5200000005,226599.512
2009-09-01,Intereses por préstamos,ejecutado,12716662.85,621504.62,6467049.909999999,316065.737
2009-12-01,Intereses por préstamos,ejecutado,13516274.17,652510.16,799611.3200000003,38601.948
2010-03-01,Intereses por préstamos,ejecutado,4158492.12,198327.78,4158492.12,198327.778
2010-06-01,Intereses por préstamos,ejecutado,6076555.88,286319.72,1918063.7599999998,90376.768
2010-09-01,Intereses por préstamos,ejecutado,15939618.47,741924.82,9863062.59,459085.702
2010-12-01,Intereses por préstamos,ejecutado,18212869.32,837374.1,2273250.8499999996,104517.38
2011-03-01,Intereses por préstamos,ejecutado,9553402.49,433926.76,9553402.49,433926.763
2011-06-01,Intereses por préstamos,ejecutado,11414944.7,512245.73,1861542.209999999,83536.721
2011-09-01,Intereses por préstamos,ejecutado,11414944.7,506018.6,0,0
2011-12-01,Intereses por préstamos,ejecutado,18300214.58,801323.56,6885269.879999999,301489.851
2012-03-01,Intereses por préstamos,ejecutado,17008206.78,735708.56,17008206.78,735708.564
2012-06-01,Intereses por préstamos,ejecutado,38111324.87,1628669.44,21103118.089999996,901831.769
2012-09-01,Intereses por préstamos,ejecutado,65969029.1,2784976.93,27857704.230000004,1176052.835
2012-12-01,Intereses por préstamos,ejecutado,87294298.37,3640333.14,21325269.270000003,889303.034
2013-03-01,Intereses por préstamos,ejecutado,7597154.27,312990.14,7597154.27,312990.136
2013-06-01,Intereses por préstamos,ejecutado,22649345.49,921895.34,15052191.219999999,612668.693
2013-09-01,Intereses por préstamos,ejecutado,49292009.72,1981940.2,26642664.23,1071252.069
2013-12-01,Intereses por préstamos,ejecutado,84546600.38,3357911.74,35254590.66,1400195.907
2014-03-01,Intereses por préstamos,ejecutado,21242796.16,833493.11,21242796.16,833493.108
2014-06-01,Intereses por préstamos,ejecutado,51886181.72,2011353.09,30643385.56,1187882.135
2014-09-01,Intereses por préstamos,ejecutado,75870348.62,2905339.39,23984166.900000006,918437.125
2014-12-01,Intereses por préstamos,ejecutado,97948283.98,3704935.88,22077935.36,835107.382
2015-03-01,Intereses por préstamos,ejecutado,33368362.32,1246912.71,33368362.32,1246912.712
2015-06-01,Intereses por préstamos,ejecutado,65941316.57,2434472.45,32572954.25,1202553.479
2015-09-01,Intereses por préstamos,ejecutado,120113529.98,4380537.54,54172213.410000004,1975659.317
2015-12-01,Intereses por préstamos,ejecutado,169986405.77,6123626.22,49872875.79000001,1796631.021
2016-03-01,Intereses por préstamos,ejecutado,26431957.23,940631.36,26431957.23,940631.359
2016-06-01,Intereses por préstamos,ejecutado,85599236.43,3009480.75,59167279.2,2080191.311
2016-09-01,Intereses por préstamos,ejecutado,105394757.03,3660524.66,19795520.599999994,687529.374
2016-12-01,Intereses por préstamos,ejecutado,169178452.95,5804209.86,63783695.91999999,2188304.423
2017-03-01,Intereses por préstamos,ejecutado,28664611.94,971557.78,28664611.94,971557.782
2017-06-01,Intereses por préstamos,ejecutado,85679751.33,2869108.27,57015139.39,1909232.988
2017-09-01,Intereses por préstamos,ejecutado,96711922.74,3199166.15,11032171.409999996,364936.9
2017-12-01,Intereses por préstamos,ejecutado,142074570.03,4642290.47,45362647.29000001,1482225.744
2018-03-01,Intereses por préstamos,ejecutado,0,0,0,0
2018-06-01,Intereses por préstamos,ejecutado,43748711.6,1395226.46,43748711.6,1395226.457
2018-09-01,Intereses por préstamos,ejecutado,53376706.29,1681586.78,9627994.689999998,303321.611
2018-12-01,Intereses por préstamos,ejecutado,85077333.79,2647527.19,31700627.500000007,986493.929
2019-03-01,Intereses por préstamos,ejecutado,15829822.44,486653.65,15829822.44,486653.653
2019-06-01,Intereses por préstamos,ejecutado,41211238.91,1251716,25381416.47,770914.097
2019-09-01,Intereses por préstamos,ejecutado,41663679.93,1250074.29,452441.0200000033,13575.01
2019-12-01,Intereses por préstamos,ejecutado,89671992.09,2660515.92,48008312.160000004,1424378.736
2020-03-01,Intereses por préstamos,ejecutado,0,0,0,0
2020-06-01,Intereses por préstamos,ejecutado,13145719.6,384213.57,13145719.6,384213.572
2020-09-01,Intereses por préstamos,ejecutado,16563714.18,480547.92,3417994.58,99163.156
2005-03-01,IR,ejecutado,1126263736.54,68554212,1126263736.54,68554211.62
2005-06-01,IR,ejecutado,1935580520.92,116399629,809316784.3800001,48669725.88
2005-09-01,IR,ejecutado,3013575293.21,179007674,1077994772.29,64033355
2005-12-01,IR,ejecutado,3902282405.52,228984587,888707112.31,52149027.15
2006-03-01,IR,ejecutado,1374409517.76,79674821,1374409517.76,79674820.95
2006-06-01,IR,ejecutado,2340207605.63,134031016,965798087.8700001,55314280.01
2006-09-01,IR,ejecutado,3644937810.3,206219289,1304730204.67,73817592.77
2006-12-01,IR,ejecutado,4780186918.89,267142419,1135249108.5900002,63443793.76
2007-03-01,IR,ejecutado,1728304996.96,95419237,1728304996.96,95419237
2007-06-01,IR,ejecutado,2871051298.32,156603928,1142746301.3600001,62332066.03
2007-09-01,IR,ejecutado,4397119745.15,236928945,1526068446.8299994,82228779
2007-12-01,IR,ejecutado,5752242055.73,306158343,1355122310.58,72125268.29
2008-03-01,IR,ejecutado,2127262582.57,111847310,2127262582.57,111847310.01
2008-06-01,IR,ejecutado,3668390106.87,190551155,1541127524.3,80052453.65
2008-09-01,IR,ejecutado,5325859816.64,273293020,1657469709.7700005,85051976.3
2008-12-01,IR,ejecutado,7003350236.81,354991734,1677490420.17,85030051.68
2009-03-01,IR,ejecutado,2567815871.58,128588105,2567815871.58,128588104.88
2009-06-01,IR,ejecutado,4249932851.51,210264169,1682116979.9300003,83222239.16
2009-09-01,IR,ejecutado,6116268596.15,298921915,1866335744.6399994,91213890.64
2009-12-01,IR,ejecutado,7839672610.21,378467169,1723404014.0600004,83198861.87
2010-03-01,IR,ejecutado,2812499887.39,134134402,2812499887.39,134134402.05
2010-06-01,IR,ejecutado,4543814002.6,214098838,1731314115.2100005,81577357.9
2010-09-01,IR,ejecutado,6712941506.32,312460297,2169127503.7199993,100964118.75
2010-12-01,IR,ejecutado,8480859950.5,389924966,1767918444.1800003,81283683.81
2011-03-01,IR,ejecutado,3700615946.65,168086323,3700615946.65,168086323.24
2011-06-01,IR,ejecutado,6015820208.1,269959979,2315204261.4500003,103894809.33
2011-09-01,IR,ejecutado,8918422646.83,395349068,2902602438.7299995,128670866.39
2011-12-01,IR,ejecutado,11334936059.4,496330317,2416513412.5699997,105813465.69
2012-03-01,IR,ejecutado,4384829769.28,189670602,4384829769.28,189670601.53
2012-06-01,IR,ejecutado,7036066513.78,300682974,2651236744.5,113299348.15
