date,concept,cat,type,stock_cord,stock_usd,flow_cord,flow_usd
2008-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2008-06-01,Procuraduría General de la República,capital,ejecutado,77455.42,4023.3506,77455.42,4023.3506
2008-09-01,Procuraduría General de la República,capital,ejecutado,503104.9,25816.4996,425649.48000000004,21841.9252
2008-12-01,Procuraduría General de la República,capital,ejecutado,1198045.08,60727.5212,694940.18,35225.715
2009-03-01,Procuraduría General de la República,capital,ejecutado,105632,5289.7168,105632,5289.7168
2009-06-01,Procuraduría General de la República,capital,ejecutado,179927.66,8901.8677,74295.66,3675.7558
2009-09-01,Procuraduría General de la República,capital,ejecutado,179927.66,8793.6492,0,0
2009-12-01,Procuraduría General de la República,capital,ejecutado,396489.36,19140.8766,216561.69999999998,10454.7087
2010-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2010-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2010-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2010-12-01,Procuraduría General de la República,capital,ejecutado,56085.15,2578.63,56085.15,2578.63
2011-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2011-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2011-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2011-12-01,Procuraduría General de la República,capital,ejecutado,212903.77,9322.5577,212903.77,9322.5577
2012-03-01,Procuraduría General de la República,capital,ejecutado,66497.64,2876.4281,66497.64,2876.4281
2012-06-01,Procuraduría General de la República,capital,ejecutado,66497.64,2841.7452,0,0
2012-09-01,Procuraduría General de la República,capital,ejecutado,66497.64,2807.293,0,0
2012-12-01,Procuraduría General de la República,capital,ejecutado,1461855.75,60962.0792,1395358.11,58189.005
2013-03-01,Procuraduría General de la República,capital,ejecutado,30015,1236.5681,30015,1236.5681
2013-06-01,Procuraduría General de la República,capital,ejecutado,214664.63,8737.4852,184649.63,7515.786
2013-09-01,Procuraduría General de la República,capital,ejecutado,625575.56,25153.2319,410910.93000000005,16521.9657
2013-12-01,Procuraduría General de la República,capital,ejecutado,978925.06,38879.6703,353349.5,14033.8751
2014-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2014-06-01,Procuraduría General de la República,capital,ejecutado,433375,16799.6588,433375,16799.6588
2014-09-01,Procuraduría General de la República,capital,ejecutado,433375,16595.4353,0,0
2014-12-01,Procuraduría General de la República,capital,ejecutado,1106969,41871.5776,673594,25478.9822
2015-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2015-06-01,Procuraduría General de la República,capital,ejecutado,1351338.12,49889.7443,1351338.12,49889.7443
2015-09-01,Procuraduría General de la República,capital,ejecutado,1351338.12,49283.2687,0,0
2015-12-01,Procuraduría General de la República,capital,ejecutado,4971501.01,179094.4034,3620162.8899999997,130413.5133
2016-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2016-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2016-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2016-12-01,Procuraduría General de la República,capital,ejecutado,3413570.27,117113.485,3413570.27,117113.485
2017-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2017-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2017-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2017-12-01,Procuraduría General de la República,capital,ejecutado,3433105.71,112176.8232,3433105.71,112176.8232
2018-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2018-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2018-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2018-12-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2019-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2019-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2019-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2019-12-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2020-03-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2020-06-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2020-09-01,Procuraduría General de la República,capital,ejecutado,0,0,0,0
2005-03-01,Procuraduría General de la República,corriente,ejecutado,4640028.36,282432.503,4640028.36,282432.503
2005-06-01,Procuraduría General de la República,corriente,ejecutado,10234660.85,615479.8067,5594632.489999999,336443.3247
2005-09-01,Procuraduría General de la República,corriente,ejecutado,15450622.86,917773.6701,5215962.01,309830.3959
2005-12-01,Procuraduría General de la República,corriente,ejecutado,22755691.27,1335296.1233,7305068.41,428658.8973
2006-03-01,Procuraduría General de la República,corriente,ejecutado,5100046.31,295650.8023,5100046.31,295650.8023
2006-06-01,Procuraduría General de la República,corriente,ejecutado,10505989.6,601710.9143,5405943.29,309615.296
2006-09-01,Procuraduría General de la República,corriente,ejecutado,15856140.71,897091.3171,5350151.110000001,302694.9744
2006-12-01,Procuraduría General de la República,corriente,ejecutado,26364925.28,1473413.0767,10508784.57,587287.1037
2007-03-01,Procuraduría General de la República,corriente,ejecutado,7393655.01,408201.6316,7393655.01,408201.6316
2007-06-01,Procuraduría General de la República,corriente,ejecutado,13227935.78,721528.9741,5834280.77,318235.7919
2007-09-01,Procuraduría General de la República,corriente,ejecutado,20637820.33,1112022.708,7409884.549999999,399265.0266
2007-12-01,Procuraduría General de la República,corriente,ejecutado,30876188.73,1643359.7016,10238368.400000002,544928.7211
2008-03-01,Procuraduría General de la República,corriente,ejecutado,7238500.03,380586.1879,7238500.03,380586.1879
2008-06-01,Procuraduría General de la República,corriente,ejecutado,18289229.3,950017.2165,11050729.27,574019.9813
2008-09-01,Procuraduría General de la República,corriente,ejecutado,29082389.03,1492343.8106,10793159.73,553843.9467
2008-12-01,Procuraduría General de la República,corriente,ejecutado,46514226.95,2357752.4342,17431837.92,883599.7282
2009-03-01,Procuraduría General de la República,corriente,ejecutado,15155031.21,758916.0751,15155031.21,758916.0751
2009-06-01,Procuraduría General de la República,corriente,ejecutado,25500341.77,1261621.8531,10345310.559999999,511831.1746
2009-09-01,Procuraduría General de la República,corriente,ejecutado,38704220.6,1891600.9916,13203878.830000002,645316.4513
2009-12-01,Procuraduría General de la República,corriente,ejecutado,56168939.21,2711605.5067,17464718.61,843124.827
2010-03-01,Procuraduría General de la República,corriente,ejecutado,21158968.42,1009118.4678,21158968.42,1009118.4678
2010-06-01,Procuraduría General de la República,corriente,ejecutado,38221681.99,1800957.8989,17062713.57,803973.7442
2010-09-01,Procuraduría General de la República,corriente,ejecutado,56699798.21,2639146.454,18478116.22,860081.6306
2010-12-01,Procuraduría General de la República,corriente,ejecutado,81385445.54,3741863.1181,24685647.330000006,1134973.3687
2011-03-01,Procuraduría General de la República,corriente,ejecutado,18711035.9,849877.2296,18711035.9,849877.2296
2011-06-01,Procuraduría General de la República,corriente,ejecutado,38991142.91,1749727.8428,20280107.009999998,910069.9606
2011-09-01,Procuraduría General de la República,corriente,ejecutado,59739688.35,2648229.5181,20748545.440000005,919772.2989
2011-12-01,Procuraduría General de la República,corriente,ejecutado,87557632.32,3833943.7619,27817943.96999999,1218082.6494
2012-03-01,Procuraduría General de la República,corriente,ejecutado,29360116.3,1270003.9027,29360116.3,1270003.9027
2012-06-01,Procuraduría General de la República,corriente,ejecutado,48266842.59,2062660.6863,18906726.290000003,807970.0045
2012-09-01,Procuraduría General de la República,corriente,ejecutado,68818660.57,2905278.2021,20551817.97999999,867624.3957
2012-12-01,Procuraduría General de la República,corriente,ejecutado,95198903.31,3969969.7342,26380242.74000001,1100104.7451
2013-03-01,Procuraduría General de la República,corriente,ejecutado,23749562.85,978442.5373,23749562.85,978442.5373
2013-06-01,Procuraduría General de la República,corriente,ejecutado,47482728.23,1932687.4485,23733165.379999995,966010.0115
2013-09-01,Procuraduría General de la República,corriente,ejecutado,71823305.53,2887881.7807,24340577.300000004,978689.4267
2013-12-01,Procuraduría General de la República,corriente,ejecutado,104897717.84,4166190.9116,33074412.310000002,1313606.4236
2014-03-01,Procuraduría General de la República,corriente,ejecutado,22524572.29,883785.5251,22524572.29,883785.5251
2014-06-01,Procuraduría General de la República,corriente,ejecutado,47637155.33,1846640.7924,25112583.04,973482.1469
2014-09-01,Procuraduría General de la República,corriente,ejecutado,72533713.91,2777568.0478,24896558.58,953375.7736
2014-12-01,Procuraduría General de la República,corriente,ejecutado,109239601.51,4132034.8161,36705887.60000001,1388415.9537
2015-03-01,Procuraduría General de la República,corriente,ejecutado,31626713.56,1181830.5859,31626713.56,1181830.5859
2015-06-01,Procuraduría General de la República,corriente,ejecutado,62600663.04,2311139.6215,30973949.48,1143520.1865
2015-09-01,Procuraduría General de la República,corriente,ejecutado,89316263.74,3257361.9856,26715600.699999996,974317.3135
2015-12-01,Procuraduría General de la República,corriente,ejecutado,136625123.16,4921812.3196,47308859.42,1704264.353
2016-03-01,Procuraduría General de la República,corriente,ejecutado,25799111.04,918110.3266,25799111.04,918110.3266
2016-06-01,Procuraduría General de la República,corriente,ejecutado,55081829.9,1936555.9053,29282718.86,1029515.9444
2016-09-01,Procuraduría General de la República,corriente,ejecutado,83722461.38,2907811.9542,28640631.479999997,994733.9008
2016-12-01,Procuraduría General de la República,corriente,ejecutado,157176394.07,5392440.706,73453932.69,2520072.9346
2017-03-01,Procuraduría General de la República,corriente,ejecutado,28717689.96,973356.8072,28717689.96,973356.8072
2017-06-01,Procuraduría General de la República,corriente,ejecutado,62055900.81,2078030.0497,33338210.85,1116377.3798
2017-09-01,Procuraduría General de la República,corriente,ejecutado,92757422.11,3068353.8928,30701521.299999997,1015585.9257
2017-12-01,Procuraduría General de la República,corriente,ejecutado,159715498.41,5218708.2907,66958076.3,2187856.9794
2018-03-01,Procuraduría General de la República,corriente,ejecutado,36212613.36,1168942.4001,36212613.36,1168942.4001
2018-06-01,Procuraduría General de la República,corriente,ejecutado,63154786.53,2014121.6931,26942173.17,859235.1969
2018-09-01,Procuraduría General de la República,corriente,ejecutado,92682314.91,2919875.8408,29527528.379999995,930239.1383
2018-12-01,Procuraduría General de la República,corriente,ejecutado,136847614.89,4258570.0031,44165299.97999999,1374382.899
2019-03-01,Procuraduría General de la República,corriente,ejecutado,27852140.2,856253.8097,27852140.2,856253.8097
2019-06-01,Procuraduría General de la República,corriente,ejecutado,55639253.51,1689940.5492,27787113.31,843982.7382
2019-09-01,Procuraduría General de la República,corriente,ejecutado,84669333.3,2540413.0692,29030079.79,871016.5915
2019-12-01,Procuraduría General de la República,corriente,ejecutado,121521161.72,3605462.2814,36851828.42,1093372.3435
2020-03-01,Procuraduría General de la República,corriente,ejecutado,32648453.32,961264.106,32648453.32,961264.106
2020-06-01,Procuraduría General de la República,corriente,ejecutado,59831077,1748699.3885,27182623.68,794474.0391
2020-09-01,Procuraduría General de la República,corriente,ejecutado,84218572,2443356.5408,24387495,707532.1275
2005-03-01,Procuraduría General de la República,total,ejecutado,4673722.26,284483.4069,4673722.26,284483.4069
2005-06-01,Procuraduría General de la República,total,ejecutado,10696006.29,643223.6476,6022284.029999999,362160.9221
2005-09-01,Procuraduría General de la República,total,ejecutado,16626774.55,987637.5884,5930768.260000002,352290.1958
2005-12-01,Procuraduría General de la República,total,ejecutado,25835864.53,1516039.6289,9209089.98,540386.227
2006-03-01,Procuraduría General de la República,total,ejecutado,5137326.31,297811.932,5137326.31,297811.932
2006-06-01,Procuraduría General de la República,total,ejecutado,10577079.6,605782.4612,5439753.29,311551.7005
2006-09-01,Procuraduría General de la República,total,ejecutado,16066150.45,908973.0176,5489070.85,310554.6229
2006-12-01,Procuraduría General de la República,total,ejecutado,30099789.2,1682137.2541,14033638.75,784274.8132
2007-03-01,Procuraduría General de la República,total,ejecutado,7430055.01,410211.2655,7430055.01,410211.2655
2007-06-01,Procuraduría General de la República,total,ejecutado,15647642.48,853513.9279,8217587.470000001,448235.2768
2007-09-01,Procuraduría General de la República,total,ejecutado,23596733.59,1271457.1194,7949091.109999999,428318.964
2007-12-01,Procuraduría General de la República,total,ejecutado,36568379.58,1946321.8689,12971645.989999998,690405.1685
2008-03-01,Procuraduría General de la República,total,ejecutado,7238500.03,380586.1879,7238500.03,380586.1879
2008-06-01,Procuraduría General de la República,total,ejecutado,18366684.72,954040.5671,11128184.689999998,578043.332
2008-09-01,Procuraduría General de la República,total,ejecutado,29585493.93,1518160.3101,11218809.21,575685.8719
2008-12-01,Procuraduría General de la República,total,ejecutado,47712272.03,2418479.9555,18126778.1,918825.4432
2009-03-01,Procuraduría General de la República,total,ejecutado,15260663.21,764205.7918,15260663.21,764205.7918
2009-06-01,Procuraduría General de la República,total,ejecutado,25680269.43,1270523.7208,10419606.219999999,515506.9303
2009-09-01,Procuraduría General de la República,total,ejecutado,38884148.26,1900394.6408,13203878.829999998,645316.4513
2009-12-01,Procuraduría General de la República,total,ejecutado,56565428.57,2730746.3833,17681280.310000002,853579.5357
2010-03-01,Procuraduría General de la República,total,ejecutado,21158968.42,1009118.4678,21158968.42,1009118.4678
2010-06-01,Procuraduría General de la República,total,ejecutado,38221681.99,1800957.8989,17062713.57,803973.7442
2010-09-01,Procuraduría General de la República,total,ejecutado,56699798.21,2639146.454,18478116.22,860081.6306
2010-12-01,Procuraduría General de la República,total,ejecutado,81441530.69,3744441.7481,24741732.479999997,1137551.9988
2011-03-01,Procuraduría General de la República,total,ejecutado,18711035.9,849877.2296,18711035.9,849877.2296
2011-06-01,Procuraduría General de la República,total,ejecutado,38991142.91,1749727.8428,20280107.009999998,910069.9606
2011-09-01,Procuraduría General de la República,total,ejecutado,59739688.35,2648229.5181,20748545.440000005,919772.2989
2011-12-01,Procuraduría General de la República,total,ejecutado,87770536.09,3843266.3196,28030847.740000002,1227405.2071
2012-03-01,Procuraduría General de la República,total,ejecutado,29426613.94,1272880.3308,29426613.94,1272880.3308
2012-06-01,Procuraduría General de la República,total,ejecutado,48333340.23,2065502.4314,18906726.289999995,807970.0045
2012-09-01,Procuraduría General de la República,total,ejecutado,68885158.21,2908085.4951,20551817.979999997,867624.3957
2012-12-01,Procuraduría General de la República,total,ejecutado,96660759.06,4030931.8134,27775600.85000001,1158293.7501
2013-03-01,Procuraduría General de la República,total,ejecutado,23779577.85,979679.1055,23779577.85,979679.1055
2013-06-01,Procuraduría General de la República,total,ejecutado,47697392.86,1941424.9337,23917815.009999998,973525.7974
2013-09-01,Procuraduría General de la República,total,ejecutado,72448881.09,2913035.0126,24751488.230000004,995211.3924
2013-12-01,Procuraduría General de la República,total,ejecutado,105876642.9,4205070.5819,33427761.810000002,1327640.2987
2014-03-01,Procuraduría General de la República,total,ejecutado,22524572.29,883785.5251,22524572.29,883785.5251
2014-06-01,Procuraduría General de la República,total,ejecutado,48070530.33,1863440.4512,25545958.04,990281.8057
2014-09-01,Procuraduría General de la República,total,ejecutado,72967088.91,2794163.4831,24896558.58,953375.7736
2014-12-01,Procuraduría General de la República,total,ejecutado,110346570.51,4173906.3936,37379481.60000001,1413894.9359
2015-03-01,Procuraduría General de la República,total,ejecutado,31626713.56,1181830.5859,31626713.56,1181830.5859
2015-06-01,Procuraduría General de la República,total,ejecutado,63952001.16,2361029.3658,32325287.599999998,1193409.9308
2015-09-01,Procuraduría General de la República,total,ejecutado,90667601.86,3306645.2542,26715600.700000003,974317.3135
2015-12-01,Procuraduría General de la República,total,ejecutado,141596624.17,5100906.723,50929022.30999999,1834677.8662
2016-03-01,Procuraduría General de la República,total,ejecutado,25799111.04,918110.3266,25799111.04,918110.3266
2016-06-01,Procuraduría General de la República,total,ejecutado,55081829.9,1936555.9053,29282718.86,1029515.9444
2016-09-01,Procuraduría General de la República,total,ejecutado,83722461.38,2907811.9542,28640631.479999997,994733.9008
2016-12-01,Procuraduría General de la República,total,ejecutado,160589964.34,5509554.191,76867502.96000001,2637186.4196
2017-03-01,Procuraduría General de la República,total,ejecutado,28717689.96,973356.8072,28717689.96,973356.8072
2017-06-01,Procuraduría General de la República,total,ejecutado,62055900.81,2078030.0497,33338210.85,1116377.3798
2017-09-01,Procuraduría General de la República,total,ejecutado,92757422.11,3068353.8928,30701521.299999997,1015585.9257
2017-12-01,Procuraduría General de la República,total,ejecutado,163148604.12,5330885.1139,70391182.01,2300033.8026
2018-03-01,Procuraduría General de la República,total,ejecutado,36212613.36,1168942.4001,36212613.36,1168942.4001
2018-06-01,Procuraduría General de la República,total,ejecutado,63154786.53,2014121.6931,26942173.17,859235.1969
2018-09-01,Procuraduría General de la República,total,ejecutado,92682314.91,2919875.8408,29527528.379999995,930239.1383
2018-12-01,Procuraduría General de la República,total,ejecutado,136847614.89,4258570.0031,44165299.97999999,1374382.899
2019-03-01,Procuraduría General de la República,total,ejecutado,27852140.2,856253.8097,27852140.2,856253.8097
2019-06-01,Procuraduría General de la República,total,ejecutado,55639253.51,1689940.5492,27787113.31,843982.7382
2019-09-01,Procuraduría General de la República,total,ejecutado,84669333.3,2540413.0692,29030079.79,871016.5915
2019-12-01,Procuraduría General de la República,total,ejecutado,121521161.72,3605462.2814,36851828.42,1093372.3435
2020-03-01,Procuraduría General de la República,total,ejecutado,32648453.32,961264.106,32648453.32,961264.106
2020-06-01,Procuraduría General de la República,total,ejecutado,59831077,1748699.3885,27182623.68,794474.0391
2020-09-01,Procuraduría General de la República,total,ejecutado,84218572,2443356.5408,24387495,707532.1275
2005-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2005-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2005-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2005-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2006-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2006-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2006-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2006-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2007-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2007-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2007-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2007-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2008-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2008-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2008-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2008-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2009-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2009-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2009-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2009-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2010-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2010-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2010-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2010-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2011-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2011-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2011-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2011-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2012-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2012-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2012-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2012-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2013-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2013-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2013-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2013-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2014-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2014-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2014-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2014-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2015-03-01,Programa Usura Cero,capital,ejecutado,7142856,266915,7142856,266915.05
2015-06-01,Programa Usura Cero,capital,ejecutado,17857140,659263.7,10714284,395558.21
2015-09-01,Programa Usura Cero,capital,ejecutado,25000000,911749.4,7142860,260499.93
2015-12-01,Programa Usura Cero,capital,ejecutado,30436860,1096463.9,5436860,195858.59
2016-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2016-06-01,Programa Usura Cero,capital,ejecutado,12500000,439472.5,12500000,439472.49
2016-09-01,Programa Usura Cero,capital,ejecutado,12500000,434144.5,0,0
2016-12-01,Programa Usura Cero,capital,ejecutado,12500000,428852.6,0,0
2017-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2017-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2017-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2017-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2018-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2018-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2018-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2018-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2019-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2019-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2019-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2019-12-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2020-03-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2020-06-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2020-09-01,Programa Usura Cero,capital,ejecutado,0,0,0,0
2005-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2005-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2005-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2005-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2006-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2006-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2006-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2006-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2007-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2007-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2007-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2007-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2008-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2008-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2008-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2008-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2009-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2009-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2009-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2009-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2010-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2010-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2010-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2010-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2011-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2011-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2011-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2011-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2012-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2012-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2012-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2012-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2013-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2013-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2013-09-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2013-12-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2014-03-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2014-06-01,Programa Usura Cero,corriente,ejecutado,0,0,0,0
2014-09-01,Programa Usura Cero,corriente,ejecutado,4684350,179380,4684350,179380.05
2014-12-01,Programa Usura Cero,corriente,ejecutado,22025396,833120.1,17341046,655932.51
2015-03-01,Programa Usura Cero,corriente,ejecutado,15001732.57,560586.4,15001732.57,560586.43
2015-06-01,Programa Usura Cero,corriente,ejecutado,29946432.57,1105585.5,14944700,551739.98
2015-09-01,Programa Usura Cero,corriente,ejecutado,47046263.57,1715776.1,17099831,623630.42
2015-12-01,Programa Usura Cero,corriente,ejecutado,68751371.91,2476714,21705108.339999996,781909.41
2016-03-01,Programa Usura Cero,corriente,ejecutado,17498912,622732,17498912,622731.99
2016-06-01,Programa Usura Cero,corriente,ejecutado,35522666,1248898.8,18023754,633675.52
2016-09-01,Programa Usura Cero,corriente,ejecutado,59320166,2060282.1,23797500,826524.37
2016-12-01,Programa Usura Cero,corriente,ejecutado,91355111,3134230.3,32034945,1099061.61
2017-03-01,Programa Usura Cero,corriente,ejecutado,25455690,862794.6,25455690,862794.65
2017-06-01,Programa Usura Cero,corriente,ejecutado,51337632,1719113.6,25881942,866693.62
2017-09-01,Programa Usura Cero,corriente,ejecutado,76176019,2519852.1,24838387,821637.34
2017-12-01,Programa Usura Cero,corriente,ejecutado,106371000,3475675.3,30194981,986621.83
2018-03-01,Programa Usura Cero,corriente,ejecutado,24725926.41,798152.4,24725926.41,798152.39
2018-06-01,Programa Usura Cero,corriente,ejecutado,51848621.15,1653547.4,27122694.74,864992.36
2018-09-01,Programa Usura Cero,corriente,ejecutado,75670139.15,2383922,23821518.000000007,750476.24
2018-12-01,Programa Usura Cero,corriente,ejecutado,107212893.39,3336365.1,31542754.239999995,981581.06
2019-03-01,Programa Usura Cero,corriente,ejecutado,22574049,693990.3,22574049,693990.31
2019-06-01,Programa Usura Cero,corriente,ejecutado,47726271.63,1449598.2,25152222.630000003,763952.75
2019-09-01,Programa Usura Cero,corriente,ejecutado,71620067.63,2148883.8,23893795.999999993,716907.87
2019-12-01,Programa Usura Cero,corriente,ejecutado,101560988,3013255.5,29940920.370000005,888329.72
2020-03-01,Programa Usura Cero,corriente,ejecutado,24121655,710210.7,24121655,710210.71
2020-06-01,Programa Usura Cero,corriente,ejecutado,48866224,1428226.6,24744569,723216.34
2020-09-01,Programa Usura Cero,corriente,ejecutado,72570356,2105417.5,23704132,687706.34
2005-03-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2005-06-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2005-09-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2005-12-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2006-03-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2006-06-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2006-09-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2006-12-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2007-03-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2007-06-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2007-09-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2007-12-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2008-03-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2008-06-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2008-09-01,Programa Usura Cero,total,ejecutado,0,0,0,0
2008-12-01,Programa Usura Cero,total,ejecutado,0,0,0,0
