date,concept,type,stock_cord,stock_usd,flow_cord,flow_usd
2016-06-01,Bienes y servicios,ejecutado,6225569394.32,218877318,3379234104.2499995,118806433.48
2016-09-01,Bienes y servicios,ejecutado,9138576647.05,317397052,2913007252.7299995,101173295.34
2016-12-01,Bienes y servicios,ejecutado,13083447469.08,448869661,3944870822.0300007,135341455.86
2017-03-01,Bienes y servicios,ejecutado,2871088465.29,97312615,2871088465.29,97312614.83
2017-06-01,Bienes y servicios,ejecutado,6449611144.08,215974397,3578522678.79,119831918.69
2017-09-01,Bienes y servicios,ejecutado,9639305791.19,318861831,3189694647.1100006,105512979.61
2017-12-01,Bienes y servicios,ejecutado,13298036821.09,434513718,3658731029.8999996,119549136.74
2018-03-01,Bienes y servicios,ejecutado,3001829722.6,96899001,3001829722.6,96899000.51
2018-06-01,Bienes y servicios,ejecutado,6265313091.11,199812298,3263483368.5099998,104078455.63
2018-09-01,Bienes y servicios,ejecutado,9050154844.5,285117269,2784841753.3900003,87734020.93
2018-12-01,Bienes y servicios,ejecutado,12605561888.23,392273316,3555407043.7299995,110640947.58
2019-03-01,Bienes y servicios,ejecutado,2756379150.21,84738915,2756379150.21,84738915.27
2019-06-01,Bienes y servicios,ejecutado,6123712149.74,185996555,3367332999.5299997,102276580.28
2019-09-01,Bienes y servicios,ejecutado,8876012314.91,266315286,2752300165.17,82579831.89
2019-12-01,Bienes y servicios,ejecutado,13695688625.43,406343126,4819676310.52,142996996.57
2020-03-01,Bienes y servicios,ejecutado,3209935192.95,94509699,3209935192.95,94509698.61
2020-06-01,Bienes y servicios,ejecutado,6707961929.21,196055453,3498026736.26,102237792.15
2020-09-01,Bienes y servicios,ejecutado,9657164982.73,280174511,2949203053.5199995,85562535.67
2005-03-01,Construcciones,ejecutado,1123704665.65,68398444,1123704665.65,68398444.3
2005-06-01,Construcciones,ejecutado,2565045036.49,154253614,1441340370.8399997,86677605.2
2005-09-01,Construcciones,ejecutado,3963769068.67,235449594,1398724032.1800003,83084811.5
2005-12-01,Construcciones,ejecutado,5972788594.77,350481177,2009019526.1000004,117888573.6
2006-03-01,Construcciones,ejecutado,1425993320.86,82665145,1425993320.86,82665145.3
2006-06-01,Construcciones,ejecutado,3114212769.86,178360715,1688219449.0000002,96689613
2006-09-01,Construcciones,ejecutado,4919087221.58,278306715,1804874451.7199998,102114204.8
2006-12-01,Construcciones,ejecutado,7683266883.93,429382059,2764179662.3500004,154477147.9
2007-03-01,Construcciones,ejecutado,1980605435.87,109348674,1980605435.87,109348673.9
2007-06-01,Construcciones,ejecutado,3904369265.73,212967132,1923763829.8600001,104933329.4
2007-09-01,Construcciones,ejecutado,6338679715.55,341545554,2434310449.82,131167364.4
2007-12-01,Construcciones,ejecutado,9815360601.37,522414480,3476680885.8200006,185043475.2
2008-03-01,Construcciones,ejecutado,2664363729.87,140087039,2664363729.87,140087038.9
2008-06-01,Construcciones,ejecutado,6085310545.99,316095867,3420946816.12,177697940.1
2008-09-01,Construcciones,ejecutado,9515068733.34,488259541,3429758187.3500004,175995802.7
2008-12-01,Construcciones,ejecutado,13853655649.25,702225802,4338586915.91,219917959.1
2009-03-01,Construcciones,ejecutado,3456468388.74,173089015,3456468388.74,173089014.9
2009-06-01,Construcciones,ejecutado,6748674399.29,333888666,3292206010.55,162880916.9
2009-09-01,Construcciones,ejecutado,10179331629.29,497497004,3430657230.000001,167667363.3
2009-12-01,Construcciones,ejecutado,14852958530.94,717039786,4673626901.65,225623496.2
2010-03-01,Construcciones,ejecutado,3963415789.54,189024152,3963415789.54,189024152.3
2010-06-01,Construcciones,ejecutado,6986742432.96,329206574,3023326643.42,142455373.9
2010-09-01,Construcciones,ejecutado,10484057446.15,487990503,3497315013.1899996,162785879.4
2010-12-01,Construcciones,ejecutado,15510052758.22,713106551,5025995312.07,231080463.6
2011-03-01,Construcciones,ejecutado,3862959231.29,175460146,3862959231.29,175460145.9
2011-06-01,Construcciones,ejecutado,8007120687.88,359319603,4144161456.59,185969277.8
2011-09-01,Construcciones,ejecutado,12554328765.96,556526908,4547208078.079999,201575384.6
2011-12-01,Construcciones,ejecutado,18287015818.24,800745616,5732687052.280003,251020946.8
2012-03-01,Construcciones,ejecutado,5315349911.56,229921267,5315349911.56,229921266.8
2012-06-01,Construcciones,ejecutado,9273017060.46,396277998,3957667148.8999987,169129033.5
2012-09-01,Construcciones,ejecutado,14012131485.21,591542175,4739114424.75,200068494.8
2012-12-01,Construcciones,ejecutado,20770180856.04,866154824,6758049370.830002,281823114.9
2013-03-01,Construcciones,ejecutado,4956366747.4,204194077,4956366747.4,204194076.6
2013-06-01,Construcciones,ejecutado,10508855436.23,427741492,5552488688.83,226002708.7
2013-09-01,Construcciones,ejecutado,15821546198.56,636155001,5312690762.33,213613432.9
2013-12-01,Construcciones,ejecutado,22489589297.41,893212212,6668043098.85,264832649.6
2014-03-01,Construcciones,ejecutado,6030564867.65,236618297,6030564867.65,236618297.1
2014-06-01,Construcciones,ejecutado,12565277928.12,487089429,6534713060.470001,253316295.2
2014-09-01,Construcciones,ejecutado,18884115564.34,723138430,6318837636.219999,241970258.7
2014-12-01,Construcciones,ejecutado,26883113509.16,1016865308,7998997944.82,302565530.7
2015-03-01,Construcciones,ejecutado,8331980862.55,311350397,8331980862.55,311350397.1
2015-06-01,Construcciones,ejecutado,14172789130.51,523241974,5840808267.96,215635470.2
2015-09-01,Construcciones,ejecutado,20793236080.56,758328819,6620446950.050001,241447540.7
2015-12-01,Construcciones,ejecutado,30393481744.63,1094901212,9600245664.07,345841279.3
2016-03-01,Construcciones,ejecutado,7851735033.59,279418892,7851735033.59,279418891.8
2016-06-01,Construcciones,ejecutado,16565454492.48,582404920,8713719458.89,306355197.5
2016-09-01,Construcciones,ejecutado,24679632256.94,857162206,8114177764.459999,281818077.4
2016-12-01,Construcciones,ejecutado,35600078336.02,1221374957,10920446079.079998,374660955.4
2017-03-01,Construcciones,ejecutado,8525205346.01,288953139,8525205346.01,288953138.9
2017-06-01,Construcciones,ejecutado,17885709993.96,598928423,9360504647.949999,313449803.9
2017-09-01,Construcciones,ejecutado,26873716623.02,888964690,8988006629.060001,297317287.4
2017-12-01,Construcciones,ejecutado,38460755737.85,1256706249,11587039114.829998,378606820.8
2018-03-01,Construcciones,ejecutado,10884791134.79,351360830,10884791134.79,351360829.6
2018-03-01,Construcciones,ejecutado,2593727407.76,83725466,2593727407.76,83725466.3
2018-06-01,Construcciones,ejecutado,18417558266.16,587369631,15823830858.4,504650918
2018-06-01,Construcciones,ejecutado,4775240479.2,152291156,-13642317786.96,-435078474.8
2018-09-01,Construcciones,ejecutado,27326275470.3,860890577,22551034991.1,710450772.8
2018-09-01,Construcciones,ejecutado,6616349380.95,208442341,-20709926089.35,-652448235.8
2018-12-01,Construcciones,ejecutado,39230415807.19,1220813911,32614066426.24,1014919296
2018-12-01,Construcciones,ejecutado,9845547880.56,306384257,-29384867926.630005,-914429653.7
2019-03-01,Construcciones,ejecutado,8879883264.6,272992805,8879883264.6,272992804.9
2019-03-01,Construcciones,ejecutado,2469208236.04,75910467,2469208236.04,75910466.6
2019-06-01,Construcciones,ejecutado,18683543171.37,567478448,16214334935.329998,492480764.1
2019-06-01,Construcciones,ejecutado,4695561003.26,142619076,-13987982168.109999,-424859371.3
2019-09-01,Construcciones,ejecutado,27832923782.22,835097202,23137362778.96,694211900.6
2019-09-01,Construcciones,ejecutado,5819129911.67,174596789,-22013793870.550003,-660500413.5
2019-12-01,Construcciones,ejecutado,41129209675.12,1220279761,35310079763.450005,1047629556.4
2019-12-01,Construcciones,ejecutado,10044824775.76,298024116,-31084384899.36,-922255644.3
2020-03-01,Construcciones,ejecutado,10562519096.84,310990857,10562519096.84,310990857
2020-03-01,Construcciones,ejecutado,2562226814.11,75439306,2562226814.11,75439306.2
2020-06-01,Construcciones,ejecutado,21368679225.63,624548281,18806452411.52,549661371.3
2020-06-01,Construcciones,ejecutado,5938051091.92,173553057,-15430628133.710001,-450995224.1
2020-09-01,Construcciones,ejecutado,29554254693.38,857430609,23616203601.46,685155354.3
2020-09-01,Construcciones,ejecutado,8507044988.75,246807130,-21047209704.63,-610623479.8
2005-03-01,Gasto corriente,ejecutado,2166487631.32,131871290,2166487631.32,131871289.761
2005-06-01,Gasto corriente,ejecutado,4708598227.11,283160055,2542110595.7899995,152874409.91
2005-09-01,Gasto corriente,ejecutado,7041614389.99,418274936,2333016162.88,138582167.567
2005-12-01,Gasto corriente,ejecutado,10593536204.34,621625054,3551921814.3500004,208425548.255
2006-03-01,Gasto corriente,ejecutado,2965554108.15,171913822,2965554108.15,171913821.558
2006-06-01,Gasto corriente,ejecutado,6109693106.66,349921251,3144138998.5099998,180074683.448
2006-09-01,Gasto corriente,ejecutado,9554187943.68,540546354,3444494837.0200005,194878846.41
2006-12-01,Gasto corriente,ejecutado,14375692905.48,803390629,4821504961.799999,269451492.267
2007-03-01,Gasto corriente,ejecutado,3766914857.63,207970319,3766914857.63,207970319
2007-06-01,Gasto corriente,ejecutado,6935008182.28,378275902,3168093324.6499996,172806336.851
2007-09-01,Gasto corriente,ejecutado,10906391987.17,587666496,3971383804.8900003,213989118.172
2007-12-01,Gasto corriente,ejecutado,16113524503.7,857629063,5207132516.530001,277145337.244
2008-03-01,Gasto corriente,ejecutado,4303454640.07,226267236,4303454640.07,226267236.208
2008-06-01,Gasto corriente,ejecutado,9216176932.34,478725845,4912722292.27,255186846.912
2008-09-01,Gasto corriente,ejecutado,14687501410.35,753679548,5471324478.01,280757444.374
2008-12-01,Gasto corriente,ejecutado,20664265428.46,1047447745,5976764018.109999,302955264.156
2009-03-01,Gasto corriente,ejecutado,5488270372.1,274835238,5488270372.1,274835238.009
2009-06-01,Gasto corriente,ejecutado,10659413936.15,527371346,5171143564.049999,255840795.584
2009-09-01,Gasto corriente,ejecutado,16193040908.86,791406512,5533626972.710001,270446326.171
2009-12-01,Gasto corriente,ejecutado,22850671184.01,1103136479,6657630275.149998,321403023.977
2010-03-01,Gasto corriente,ejecutado,6199479070.09,295667005,6199479070.09,295667004.933
2010-06-01,Gasto corriente,ejecutado,11061455427.04,521201959,4861976356.950001,229090251.09
2010-09-01,Gasto corriente,ejecutado,16726961707.8,778572465,5665506280.759998,263706420.185
2010-12-01,Gasto corriente,ejecutado,24198186113.11,1112561337,7471224405.310001,343504896.526
2011-03-01,Gasto corriente,ejecutado,6343130652.14,288112445,6343130652.14,288112445.211
2011-06-01,Gasto corriente,ejecutado,12769478507.08,573030448,6426347854.94,288382410.22
2011-09-01,Gasto corriente,ejecutado,19960940618.74,884858184,7191462111.660002,318793799.709
2011-12-01,Gasto corriente,ejecutado,28426745438.8,1244740641,8465804820.059998,370697776.075
2012-03-01,Gasto corriente,ejecutado,8321715602.9,359964899,8321715602.9,359964898.805
2012-06-01,Gasto corriente,ejecutado,14863614436.78,635189532,6541898833.880001,279564952.129
2012-09-01,Gasto corriente,ejecutado,22404916561.03,945855603,7541302124.249998,318366857.124
2012-12-01,Gasto corriente,ejecutado,32337223699.85,1348521831,9932307138.82,414195514.455
2013-03-01,Gasto corriente,ejecutado,7922496350.97,326393689,7922496350.97,326393689.031
2013-06-01,Gasto corriente,ejecutado,16308194563.83,663791743,8385698212.86,341322714.321
2013-09-01,Gasto corriente,ejecutado,24646119953.94,990974730,8337925390.109999,335252501.194
2013-12-01,Gasto corriente,ejecutado,34851505794.07,1384186708,10205385840.130001,405324220.693
2014-03-01,Gasto corriente,ejecutado,9365733134.33,367478648,9365733134.33,367478648.186
2014-06-01,Gasto corriente,ejecutado,19171826936.74,743190424,9806093802.410002,380130440.295
2014-09-01,Gasto corriente,ejecutado,29153085826.28,1116372998,9981258889.539997,382217099.801
2014-12-01,Gasto corriente,ejecutado,40692297568.23,1539203622,11539211741.950005,436475637.118
2015-03-01,Gasto corriente,ejecutado,12452754353.05,465335924,12452754353.05,465335923.874
2015-06-01,Gasto corriente,ejecutado,21427241794.42,791067460,8974487441.369999,331327057.912
2015-09-01,Gasto corriente,ejecutado,31966768585,1165827280,10539526790.580002,384376287.988
2015-12-01,Gasto corriente,ejecutado,46005564546.08,1657314183,14038795961.080002,505736553.54
2016-03-01,Gasto corriente,ejecutado,12028543233.57,428058538,12028543233.57,428058538.122
2016-06-01,Gasto corriente,ejecutado,24732406815.59,869536988,12703863582.02,446639882.591
2016-09-01,Gasto corriente,ejecutado,37149384042.97,1290256178,12416977227.380001,431261028.656
2016-12-01,Gasto corriente,ejecutado,52924523002.42,1815745640,15775138959.449997,541216777.307
2017-03-01,Gasto corriente,ejecutado,12987462321.74,440196787,12987462321.74,440196787.301
2017-06-01,Gasto corriente,ejecutado,27412392785.16,917942938,14424930463.42,483039301.273
2017-09-01,Gasto corriente,ejecutado,40912484043.17,1353357789,13500091258.009998,446574048.987
2017-12-01,Gasto corriente,ejecutado,58003180001.99,1895255497,17090695958.82,558438959.164
2018-03-01,Gasto corriente,ejecutado,16262617135.46,524956940,16262617135.46,524956940.191
2018-06-01,Gasto corriente,ejecutado,28190231613.75,899038064,11927614478.29,380393448.985
2018-09-01,Gasto corriente,ejecutado,42035722250.84,1324298923,13845490637.089996,436190158.326
2018-12-01,Gasto corriente,ejecutado,59295338518.18,1845215572,17259616267.340004,537103143.23
2019-03-01,Gasto corriente,ejecutado,13345284703.05,410271914,13345284703.05,410271913.998
2019-06-01,Gasto corriente,ejecutado,28366544150.26,861581890,15021259447.21,456243278.583
2019-09-01,Gasto corriente,ejecutado,42417334887.9,1272686907,14050790737.640003,421578994.801
2019-12-01,Gasto corriente,ejecutado,63286280296.13,1877667176,20868945408.229996,619169488.317
2020-03-01,Gasto corriente,ejecutado,15705668459.87,462419925,15705668459.87,462419925.46
2020-06-01,Gasto corriente,ejecutado,32339937549.72,945208274,16634269089.85,486174370.305
2020-09-01,Gasto corriente,ejecutado,45932601713.42,1332600639,13592664163.699997,394351555.75
2005-03-01,Gasto de capital,ejecutado,1109253496.61,67518820,1109253496.61,67518820.4
2005-06-01,Gasto de capital,ejecutado,3147108911.84,189257076,2037855415.2300003,122550114.3
2005-09-01,Gasto de capital,ejecutado,4688595158.32,278504577,1541486246.4799995,91564948.72
2005-12-01,Gasto de capital,ejecutado,7749878179.88,454760181,3061283021.5600004,179635032.94
2006-03-01,Gasto de capital,ejecutado,1245675183.91,72212063,1245675183.91,72212063.4
2006-06-01,Gasto de capital,ejecutado,2811216361.63,161007162,1565541177.72,89663444.31
2006-09-01,Gasto de capital,ejecutado,4036171786.51,228354095,1224955424.88,69304182.88
2006-12-01,Gasto de capital,ejecutado,6782275477.94,379029839,2746103691.4299994,153466965.9
2007-03-01,Gasto de capital,ejecutado,1091533629.23,60263267,1091533629.23,60263267.33
2007-06-01,Gasto de capital,ejecutado,2636549943.37,143812852,1545016314.1399999,84274224.99
2007-09-01,Gasto de capital,ejecutado,4181720550.59,225322642,1545170607.2200003,83258056.11
2007-12-01,Gasto de capital,ejecutado,7705809229.65,410135346,3524088679.0599995,187566715.91
2008-03-01,Gasto de capital,ejecutado,1083218273.76,56953500,1083218273.76,56953500.27
2008-06-01,Gasto de capital,ejecutado,3158869279.68,164084563,2075651005.9199998,107817784.92
2008-09-01,Gasto de capital,ejecutado,4893679392.99,251115964,1734810113.31,89020648.63
2008-12-01,Gasto de capital,ejecutado,7517974449.45,381077441,2624295056.46,133022485.02
2009-03-01,Gasto de capital,ejecutado,1311649784.04,65683277,1311649784.04,65683276.54
2009-06-01,Gasto de capital,ejecutado,2925655054.38,144745917,1614005270.3400002,79852432.51
2009-09-01,Gasto de capital,ejecutado,4549650871.93,222356218,1623995817.5500002,79369951.16
2009-12-01,Gasto de capital,ejecutado,7019936008.58,338893656,2470285136.6499996,119255212.47
2010-03-01,Gasto de capital,ejecutado,1423394390.8,67884858,1423394390.8,67884858
2010-06-01,Gasto de capital,ejecutado,3139707531.87,147939096,1716313141.07,80870530.74
2010-09-01,Gasto de capital,ejecutado,4444300327.55,206864219,1304592795.6800003,60723522.12
2010-12-01,Gasto de capital,ejecutado,7564406770.17,347789147,3120106442.62,143453305.99
2011-03-01,Gasto de capital,ejecutado,1835056107.98,83350404,1835056107.98,83350403.98
2011-06-01,Gasto de capital,ejecutado,4036843129.38,181153367,2201787021.4,98805209.79
2011-09-01,Gasto de capital,ejecutado,5758299202.09,255262428,1721456072.71,76311258.26
2011-12-01,Gasto de capital,ejecutado,8272076614.59,362214871,2513777412.5,110072428.57
2012-03-01,Gasto de capital,ejecutado,2425795570.35,104930437,2425795570.35,104930437.26
2012-06-01,Gasto de capital,ejecutado,4695830467.93,200674094,2270034897.5800004,97008867.55
2012-09-01,Gasto de capital,ejecutado,6402721809,270300060,1706891341.0699997,72058859.7
2012-12-01,Gasto de capital,ejecutado,10153504651.35,423419858,3750782842.3500004,156414557.79
2013-03-01,Gasto de capital,ejecutado,3064506494.27,126252577,3064506494.27,126252576.89
2013-06-01,Gasto de capital,ejecutado,5944961498.24,241977513,2880455003.97,117243036.36
2013-09-01,Gasto de capital,ejecutado,8355772886.07,335970116,2410811387.83,96934250.41
2013-12-01,Gasto de capital,ejecutado,11661675443.76,463163234,3305902557.6900005,131299531.33
2014-03-01,Gasto de capital,ejecutado,3515425338.84,137933009,3515425338.84,137933008.85
2014-06-01,Gasto de capital,ejecutado,7015294021.56,271945880,3499868682.7200003,135671415.16
2014-09-01,Gasto de capital,ejecutado,9868434058.85,377896645,2853140037.29,109256650.13
2014-12-01,Gasto de capital,ejecutado,13946765213.02,527542381,4078331154.17,154264626.45
2015-03-01,Gasto de capital,ejecutado,3839289191.97,143466990,3839289191.97,143466989.91
2015-06-01,Gasto de capital,ejecutado,7818264422.44,288640724,3978975230.47,146898880.32
2015-09-01,Gasto de capital,ejecutado,10373863486.16,378334551,2555599063.7200003,93202636.25
2015-12-01,Gasto de capital,ejecutado,17635161759.57,635292795,7261298273.41,261582544.06
2016-03-01,Gasto de capital,ejecutado,4894998846.19,174197823,4894998846.19,174197823.42
2016-06-01,Gasto de capital,ejecutado,9952470228,349906948,5057471381.81,177809562.39
2016-09-01,Gasto de capital,ejecutado,13632141170.37,473465572,3679670942.370001,127800723.69
2016-12-01,Gasto de capital,ejecutado,19847570998.51,680934630,6215429828.1399975,213240270.64
2017-03-01,Gasto de capital,ejecutado,4915245093.67,166597219,4915245093.67,166597218.57
2017-06-01,Gasto de capital,ejecutado,10217544690.6,342149008,5302299596.93,177555039.1
2017-09-01,Gasto de capital,ejecutado,14264699851.1,471866793,4047155160.5,133877203.67
2017-12-01,Gasto de capital,ejecutado,22470865665.01,734236152,8206165813.909998,268136693.02
2018-03-01,Gasto de capital,ejecutado,6622392529.52,213770692,6622392529.52,213770692.02
2018-06-01,Gasto de capital,ejecutado,9911266288.59,316088416,3288873759.0699997,104888201.64
2018-09-01,Gasto de capital,ejecutado,14770495560.11,465331635,4859229271.52,153085798.17
2018-12-01,Gasto de capital,ejecutado,21485567053.32,668610786,6715071493.209999,208966755.12
2019-03-01,Gasto de capital,ejecutado,3519751616.49,108207151,3519751616.49,108207150.66
2019-06-01,Gasto de capital,ejecutado,7327498008.02,222559348,3807746391.5300007,115653331.45
2019-09-01,Gasto de capital,ejecutado,10011380104.96,300380786,2683882096.9399986,80527020.7
2019-12-01,Gasto de capital,ejecutado,17528287943.23,520054122,7516907838.27,223022289.29
2020-03-01,Gasto de capital,ejecutado,4575879974.92,134727031,4575879974.92,134727030.71
2020-06-01,Gasto de capital,ejecutado,9431400831.24,275654153,4855520856.32,141913647.19
2020-09-01,Gasto de capital,ejecutado,13781341025.82,399825465,4349940194.58,126200843.52
2005-03-01,Gasto de consumo,ejecutado,1123704665.65,68398444,1123704665.65,68398444.3
