date,concept,cat,type,cord,usd
2020-01-01,Consejo Supremo Electoral,capital,actualizado,0,0
2005-01-01,Consejo Supremo Electoral,corriente,actualizado,233489088.42000002,13701059.26
2006-01-01,Consejo Supremo Electoral,corriente,actualizado,887953078.53,49623568.568
2007-01-01,Consejo Supremo Electoral,corriente,actualizado,162068444.68,8625959.4153
2008-01-01,Consejo Supremo Electoral,corriente,actualizado,632377215.63,32054470.5842
2009-01-01,Consejo Supremo Electoral,corriente,actualizado,419968046.1,20274331.0175
2010-01-01,Consejo Supremo Electoral,corriente,actualizado,346594206.1,15935380.9287
2011-01-01,Consejo Supremo Electoral,corriente,actualizado,943686109.53,41321805.7292
2012-01-01,Consejo Supremo Electoral,corriente,actualizado,1330248027,55473794.5772
2013-01-01,Consejo Supremo Electoral,corriente,actualizado,375430000,14910839.6839
2014-01-01,Consejo Supremo Electoral,corriente,actualizado,568933054,21520136.9708
2015-01-01,Consejo Supremo Electoral,corriente,actualizado,318854000,11486463.9026
2016-01-01,Consejo Supremo Electoral,corriente,actualizado,1393855972.59,47820703.1618
2017-01-01,Consejo Supremo Electoral,corriente,actualizado,1825819000,59658685.8978
2018-01-01,Consejo Supremo Electoral,corriente,actualizado,927069475.23,28849536.4802
2019-01-01,Consejo Supremo Electoral,corriente,actualizado,757281479,22468101.6071
2020-01-01,Consejo Supremo Electoral,corriente,actualizado,334789755,9712949.5104
2005-01-01,Consejo Supremo Electoral,total,actualizado,239681849.96,14064448.3735
2006-01-01,Consejo Supremo Electoral,total,actualizado,969959752.16,54206540.2253
2007-01-01,Consejo Supremo Electoral,total,actualizado,255361047,13591381.2958
2008-01-01,Consejo Supremo Electoral,total,actualizado,643125655,32599296.56
2009-01-01,Consejo Supremo Electoral,total,actualizado,420086157,20280032.9263
2010-01-01,Consejo Supremo Electoral,total,actualizado,346864000,15947785.2578
2011-01-01,Consejo Supremo Electoral,total,actualizado,945403998,41397028.044
2012-01-01,Consejo Supremo Electoral,total,actualizado,1330248027,55473794.5772
2013-01-01,Consejo Supremo Electoral,total,actualizado,375430000,14910839.6839
2014-01-01,Consejo Supremo Electoral,total,actualizado,568933054,21520136.9708
2015-01-01,Consejo Supremo Electoral,total,actualizado,318854000,11486463.9026
2016-01-01,Consejo Supremo Electoral,total,actualizado,1410250000,48383152.8939
2017-01-01,Consejo Supremo Electoral,total,actualizado,1825819000,59658685.8978
2018-01-01,Consejo Supremo Electoral,total,actualizado,1002513556,31197285.8329
2019-01-01,Consejo Supremo Electoral,total,actualizado,881279887,26147062.3466
2020-01-01,Consejo Supremo Electoral,total,actualizado,334789755,9712949.5104
2005-01-01,Consejo Supremo Electoral,capital,ejecutado,2305051.68,135259.6384
2006-01-01,Consejo Supremo Electoral,capital,ejecutado,46304593.29,2587748.4021
2007-01-01,Consejo Supremo Electoral,capital,ejecutado,92627602.32,4930027.8035
2008-01-01,Consejo Supremo Electoral,capital,ejecutado,9648439.37,489068.2465
2009-01-01,Consejo Supremo Electoral,capital,ejecutado,118110.9,5701.9088
2010-01-01,Consejo Supremo Electoral,capital,ejecutado,269793.9,12404.329
2011-01-01,Consejo Supremo Electoral,capital,ejecutado,1717888.47,75222.3148
2012-01-01,Consejo Supremo Electoral,capital,ejecutado,0,0
2013-01-01,Consejo Supremo Electoral,capital,ejecutado,0,0
2014-01-01,Consejo Supremo Electoral,capital,ejecutado,0,0
2015-01-01,Consejo Supremo Electoral,capital,ejecutado,0,0
2016-01-01,Consejo Supremo Electoral,capital,ejecutado,16394027.41,562449.7321
2017-01-01,Consejo Supremo Electoral,capital,ejecutado,0,0
2018-01-01,Consejo Supremo Electoral,capital,ejecutado,75253036.4,2341804.2303
2019-01-01,Consejo Supremo Electoral,capital,ejecutado,123849332.91,3674537.7683
2005-01-01,Consejo Supremo Electoral,corriente,ejecutado,233481405.82,13700608.4477
2006-01-01,Consejo Supremo Electoral,corriente,ejecutado,886935013.57,49566673.6514
2007-01-01,Consejo Supremo Electoral,corriente,ejecutado,155371620.01,8269526.4407
2008-01-01,Consejo Supremo Electoral,corriente,ejecutado,628396713.27,31852703.5176
2009-01-01,Consejo Supremo Electoral,corriente,ejecutado,419067973.1,20230879.1927
2010-01-01,Consejo Supremo Electoral,corriente,ejecutado,345830461.87,15900266.2182
2011-01-01,Consejo Supremo Electoral,corriente,ejecutado,942531045.63,41271228.1848
2012-01-01,Consejo Supremo Electoral,corriente,ejecutado,1330104835.78,55467823.2394
2013-01-01,Consejo Supremo Electoral,corriente,ejecutado,375332625.95,14906972.3083
2014-01-01,Consejo Supremo Electoral,corriente,ejecutado,568669406.39,21510164.3868
2015-01-01,Consejo Supremo Electoral,corriente,ejecutado,318593006.08,11477061.8024
2016-01-01,Consejo Supremo Electoral,corriente,ejecutado,1393707947.29,47815624.6787
2017-01-01,Consejo Supremo Electoral,corriente,ejecutado,1825625450.27,59652361.655
2018-01-01,Consejo Supremo Electoral,corriente,ejecutado,926158288.92,28821181.213
2019-01-01,Consejo Supremo Electoral,corriente,ejecutado,753386854.55,22352550.3619
2005-01-01,Consejo Supremo Electoral,total,ejecutado,235786457.5,13835868.0861
2006-01-01,Consejo Supremo Electoral,total,ejecutado,933239606.86,52154422.0535
2007-01-01,Consejo Supremo Electoral,total,ejecutado,247999222.33,13199554.2443
2008-01-01,Consejo Supremo Electoral,total,ejecutado,638045152.64,32341771.764
2009-01-01,Consejo Supremo Electoral,total,ejecutado,419186084,20236581.1015
2010-01-01,Consejo Supremo Electoral,total,ejecutado,346100255.77,15912670.5472
2011-01-01,Consejo Supremo Electoral,total,ejecutado,944248934.1,41346450.4996
2012-01-01,Consejo Supremo Electoral,total,ejecutado,1330104835.78,55467823.2394
2013-01-01,Consejo Supremo Electoral,total,ejecutado,375332625.95,14906972.3083
2014-01-01,Consejo Supremo Electoral,total,ejecutado,568669406.39,21510164.3868
2015-01-01,Consejo Supremo Electoral,total,ejecutado,318593006.08,11477061.8024
2016-01-01,Consejo Supremo Electoral,total,ejecutado,1410101974.7,48378074.4109
2017-01-01,Consejo Supremo Electoral,total,ejecutado,1825625450.27,59652361.655
2018-01-01,Consejo Supremo Electoral,total,ejecutado,1001411325.32,31162985.4433
2019-01-01,Consejo Supremo Electoral,total,ejecutado,877236187.46,26027088.1301
2005-01-01,Contraloría General de la República,capital,actualizado,23650490.57,1387802.6379
2006-01-01,Contraloría General de la República,capital,actualizado,41598820.22,2324764.6271
2007-01-01,Contraloría General de la República,capital,actualizado,40243639.39,2141934.5437
2008-01-01,Contraloría General de la República,capital,actualizado,15819130.24,801853.4388
2009-01-01,Contraloría General de la República,capital,actualizado,31173075.59,1504907.9548
2010-01-01,Contraloría General de la República,capital,actualizado,42203624.78,1940398.3841
2011-01-01,Contraloría General de la República,capital,actualizado,902731.11,39528.4822
2012-01-01,Contraloría General de la República,capital,actualizado,9880145.42,412020.2746
2013-01-01,Contraloría General de la República,capital,actualizado,7800130.7,309795.4303
2014-01-01,Contraloría General de la República,capital,actualizado,3526461.46,133389.9184
2015-01-01,Contraloría General de la República,capital,actualizado,7507421.61,270448.9432
2016-01-01,Contraloría General de la República,capital,actualizado,8928084.96,306306.6121
2017-01-01,Contraloría General de la República,capital,actualizado,5832424.29,190574.6236
2018-01-01,Contraloría General de la República,capital,actualizado,5888751.33,183252.4432
2019-01-01,Contraloría General de la República,capital,actualizado,2117599.54,62827.9483
2020-01-01,Contraloría General de la República,capital,actualizado,197154.2,5719.8548
2005-01-01,Contraloría General de la República,corriente,actualizado,89125728.53999999,5229867.0425
2006-01-01,Contraloría General de la República,corriente,actualizado,106850635.78,5971385.1772
2007-01-01,Contraloría General de la República,corriente,actualizado,120718265.11,6425130.1824
2008-01-01,Contraloría General de la República,corriente,actualizado,139825751.89,7087605.8468
2009-01-01,Contraloría General de la República,corriente,actualizado,135719650.76,6551986.8729
2010-01-01,Contraloría General de la República,corriente,actualizado,131273147.38999999,6035552.7373
2011-01-01,Contraloría General de la República,corriente,actualizado,152440029.30999997,6674992.0476
2012-01-01,Contraloría General de la República,corriente,actualizado,166444438.42000002,6941039.8648
2013-01-01,Contraloría General de la República,corriente,actualizado,186737537.3,7416598.2517
2014-01-01,Contraloría General de la República,corriente,actualizado,197818058.54,7482552.9738
2015-01-01,Contraloría General de la República,corriente,actualizado,225334479.39,8117496.9218
2016-01-01,Contraloría General de la República,corriente,actualizado,227812945.04,7815854.3174
2017-01-01,Contraloría General de la República,corriente,actualizado,242579674.71,7926297.5239
2018-01-01,Contraloría General de la República,corriente,actualizado,258468248.67,8043290.5712
2019-01-01,Contraloría General de la República,corriente,actualizado,239138002.46,7095085.6272
2020-01-01,Contraloría General de la República,corriente,actualizado,234605588.8,6806397.7611
2005-01-01,Contraloría General de la República,total,actualizado,112776219.11,6617669.6804
2006-01-01,Contraloría General de la República,total,actualizado,148449456,8296149.8043
2007-01-01,Contraloría General de la República,total,actualizado,160961904.5,8567064.726
2008-01-01,Contraloría General de la República,total,actualizado,155644882.13,7889459.2855
2009-01-01,Contraloría General de la República,total,actualizado,166892726.35,8056894.8277
2010-01-01,Contraloría General de la República,total,actualizado,173476772.17,7975951.1214
2011-01-01,Contraloría General de la República,total,actualizado,153342760.42,6714520.5297
2012-01-01,Contraloría General de la República,total,actualizado,176324583.84,7353060.1394
2013-01-01,Contraloría General de la República,total,actualizado,194537668,7726393.682
2014-01-01,Contraloría General de la República,total,actualizado,201344520,7615942.8922
2015-01-01,Contraloría General de la República,total,actualizado,232841901,8387945.865
2016-01-01,Contraloría General de la República,total,actualizado,236741030,8122160.9294
2017-01-01,Contraloría General de la República,total,actualizado,248412099,8116872.1475
2018-01-01,Contraloría General de la República,total,actualizado,264357000,8226543.0144
2019-01-01,Contraloría General de la República,total,actualizado,241255602,7157913.5755
2020-01-01,Contraloría General de la República,total,actualizado,234802743,6812117.6159
2005-01-01,Contraloría General de la República,capital,ejecutado,10513995.28,616957.6204
2006-01-01,Contraloría General de la República,capital,ejecutado,16909494.57,944993.0222
2007-01-01,Contraloría General de la República,capital,ejecutado,19562956.91,1041222.2606
2008-01-01,Contraloría General de la República,capital,ejecutado,14701530.99,745203.6237
2009-01-01,Contraloría General de la República,capital,ejecutado,14445389.72,697364.039
2010-01-01,Contraloría General de la República,capital,ejecutado,41280151.8,1897939.8159
2011-01-01,Contraloría General de la República,capital,ejecutado,541681.26,23718.9544
2012-01-01,Contraloría General de la República,capital,ejecutado,9878795.68,411963.988
2013-01-01,Contraloría General de la República,capital,ejecutado,7784769.35,309185.3282
2014-01-01,Contraloría General de la República,capital,ejecutado,3526001.58,133372.5232
2015-01-01,Contraloría General de la República,capital,ejecutado,7477170.36,269359.1657
2016-01-01,Contraloría General de la República,capital,ejecutado,8928084.96,306306.6121
2017-01-01,Contraloría General de la República,capital,ejecutado,5171019.29,168963.1971
2018-01-01,Contraloría General de la República,capital,ejecutado,5321264.83,165592.7931
2019-01-01,Contraloría General de la República,capital,ejecutado,2117599.54,62827.9483
2005-01-01,Contraloría General de la República,corriente,ejecutado,89059303.91,5225969.2681
2006-01-01,Contraloría General de la República,corriente,ejecutado,106834933.22,5970507.6341
2007-01-01,Contraloría General de la República,corriente,ejecutado,120673070.26,6422724.7237
2008-01-01,Contraloría General de la República,corriente,ejecutado,138275606.19,7009030.7519
2009-01-01,Contraloría General de la República,corriente,ejecutado,134867765.89,6510861.373
2010-01-01,Contraloría General de la República,corriente,ejecutado,131213730.51,6032820.9242
2011-01-01,Contraloría General de la República,corriente,ejecutado,151951672.84,6653608.0609
2012-01-01,Contraloría General de la República,corriente,ejecutado,165890224.06,6917928.1044
2013-01-01,Contraloría General de la República,corriente,ejecutado,182510567.37,7248716.9664
2014-01-01,Contraloría General de la República,corriente,ejecutado,196936325.57,7449201.0457
2015-01-01,Contraloría General de la República,corriente,ejecutado,220431248.9,7940861.9101
2016-01-01,Contraloría General de la República,corriente,ejecutado,226854175.84,7782960.6625
2017-01-01,Contraloría General de la República,corriente,ejecutado,237371186.32000002,7756110.0229
2018-01-01,Contraloría General de la República,corriente,ejecutado,252918535.61,7870588.6825
2019-01-01,Contraloría General de la República,corriente,ejecutado,235676485.19,6992384.4204
2005-01-01,Contraloría General de la República,total,ejecutado,99573299.19,5842926.8886
2006-01-01,Contraloría General de la República,total,ejecutado,123744427.79,6915500.6563
2007-01-01,Contraloría General de la República,total,ejecutado,140236027.17,7463946.9843
2008-01-01,Contraloría General de la República,total,ejecutado,152977137.18,7754234.3756
2009-01-01,Contraloría General de la República,total,ejecutado,149313155.61,7208225.4119
2010-01-01,Contraloría General de la República,total,ejecutado,172493882.31,7930760.7401
2011-01-01,Contraloría General de la República,total,ejecutado,152493354.1,6677327.0153
2012-01-01,Contraloría General de la República,total,ejecutado,175769019.74,7329892.0924
2013-01-01,Contraloría General de la República,total,ejecutado,190295336.72,7557902.2945
2014-01-01,Contraloría General de la República,total,ejecutado,200462327.15,7582573.5689
2015-01-01,Contraloría General de la República,total,ejecutado,227908419.26,8210221.0759
2016-01-01,Contraloría General de la República,total,ejecutado,235782260.8,8089267.2746
2017-01-01,Contraloría General de la República,total,ejecutado,242542205.61,7925073.22
2018-01-01,Contraloría General de la República,total,ejecutado,258239800.44,8036181.4756
2019-01-01,Contraloría General de la República,total,ejecutado,237794084.73,7055212.3688
2005-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2006-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2007-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2008-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2009-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2010-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2011-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2012-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2013-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2014-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2015-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2016-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2017-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2018-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2019-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2020-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,capital,actualizado,0,0
2005-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,84500000,4958431
2006-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,137000000,7656293
2007-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,23277834,1238944
2008-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,141400000,7167403
2009-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,120000000,5793107
2010-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,120000000,5517247
2011-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,146000000,6392998
2012-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,203300000,8477985
2013-01-01,Cooperativas de Transporte Urbano Colectivo del Municipio de Managua y Ciudad Sandino,corriente,actualizado,230800000,9166614
